S.No.,"Local Body Code","Local Body Version",Local Body Name,"Local Body Name (In Local)","Localbody Type Code",Census 2011 Code,State Code,State Name
620,250624,1,Pandariya,पंडरिया,7,801985,22,CHHATTISGARH
621,273467,1,PANDATARAI,पन्दतारै,7,801986,22,CHHATTISGARH
622,253150,2,Parpodi,परपोदी,7,802000,22,CHHATTISGARH
623,250641,1,Patan,पाटन,7,802011,22,CHHATTISGARH
624,250591,1,Pathalgaon,पथलगांव,7,801933,22,CHHATTISGARH
625,253172,2,Pathariya,पथरिया,7,801971,22,CHHATTISGARH
626,250609,2,Pendra,पेंड्रा,7,801966,22,CHHATTISGARH
627,265121,1,PHARSGAON,फरसगांव,7,802063,22,CHHATTISGARH
628,273465,1,PIPARIYA,पिपरिया,7,801982,22,CHHATTISGARH
629,250660,1,Pithora,पिथोरा,7,802046,22,CHHATTISGARH
630,253123,2,Pratappur,प्रतापपुर,7,801920,22,CHHATTISGARH
631,253191,2,Premnagar,प्रेमनगर,7,801926,22,CHHATTISGARH
632,253278,1,Pussore,पुस्सौर,7,801940,22,CHHATTISGARH
633,253288,1,RAHOUD,राहौद,7,801959,22,CHHATTISGARH
634,250594,13,Raigarh,रायगढ़,4,801939,22,CHHATTISGARH
635,250653,1,Raipur,रायपुर,4,802034,22,CHHATTISGARH
636,253178,2,Rajim,राजिम,7,802037,22,CHHATTISGARH
637,250629,1,Rajnandgaon,राजनांदगांव,4,801991,22,CHHATTISGARH
638,253117,2,Rajpur,राजपुर,7,801929,22,CHHATTISGARH
639,250583,2,Ramanujganj,रामानुजगंज,7,801917,22,CHHATTISGARH
640,250612,3,Ratanpur,रतनपुर,5,801969,22,CHHATTISGARH
641,296874,1,Risali,रिसाली,4,000000,22,CHHATTISGARH
642,253149,2,Saja,साजा,7,801998,22,CHHATTISGARH
643,250606,1,Sakti,सकती,5,801957,22,CHHATTISGARH
644,298990,4,Samoda,समोदा,7,000000,22,CHHATTISGARH
645,253287,1,SARAGAON,सारागांव,7,801956,22,CHHATTISGARH
646,250659,2,Saraipali,सरईपाली,5,802043,22,CHHATTISGARH
647,250596,5,Sarangarh,सारंगगढ़,5,801942,22,CHHATTISGARH
648,253176,2,Sargaon,सरगांव,7,801972,22,CHHATTISGARH
649,253277,1,Saria,सरिया,7,801943,22,CHHATTISGARH
650,259685,2,Shivpur charcha,शिवपुर चर्च,5,801910,22,CHHATTISGARH
651,250604,1,Shivrinarayan,शिवरीनारायण,7,801954,22,CHHATTISGARH
652,250644,2,Simga,सिमगा,7,802020,22,CHHATTISGARH
653,253120,1,Sitapur,सीतापुर,7,801930,22,CHHATTISGARH
654,273468,1,S.LOHARA,स.लोहरा,7,801984,22,CHHATTISGARH
655,253216,2,Sukma,सुकमा,5,802074,22,CHHATTISGARH
656,250585,3,Surajpur,सूरजपुर,5,801923,22,CHHATTISGARH
657,250615,3,Takhatpur,तखतपुर,5,801973,22,CHHATTISGARH
658,250633,2,Than Khamharia,थान खम्हरिया,7,802001,22,CHHATTISGARH
659,250657,2,Tilda Newra,तिल्दा नेवरा,5,802038,22,CHHATTISGARH
660,253105,1,Tumgaon,तुमगांव,7,802044,22,CHHATTISGARH
661,250654,2,Tundra,टुंड्रा,7,802025,22,CHHATTISGARH
662,253153,1,Utai,उतई,7,802010,22,CHHATTISGARH
663,250586,4,Vishrampur,विश्रामपुर,7,802061,22,CHHATTISGARH
664,253116,2,Wadrafnagar,वाड्रफनगर,7,801919,22,CHHATTISGARH
665,276403,1,Delhi Cantonment Board,Delhi Cantonment Board,8,800443,7,DELHI
666,276400,1,East Delhi Municipal Corporation,East Delhi Municipal Corporation,4,800441,7,DELHI
667,276447,1,New Delhi Municipal Council,New Delhi Municipal Council,21,800442,7,DELHI
668,276401,2,North Delhi Municipal Corporation,North Delhi Municipal Corporation,4,800441,7,DELHI
669,276402,2,South Delhi Municipal Corporation,South Delhi Municipal Corporation,4,800441,7,DELHI
670,252075,1,Bicholim,,5,803244,30,GOA
671,252100,1,Canacona,,5,803254,30,GOA
672,252071,2,City Corporation Panaji,,4,803243,30,GOA
673,252095,1,Cuncolim,,5,803250,30,GOA
674,252096,2,Curchorem Cacora,,5,803252,30,GOA
675,252061,1,Mapusa,,5,803242,30,GOA
676,252087,1,Margao,,5,803249,30,GOA
677,252084,1,Mormugao,,5,803248,30,GOA
678,252057,1,Pernem,,5,803241,30,GOA
679,252082,2,Ponda,,5,803247,30,GOA
680,252097,1,Quepem,,5,803251,30,GOA
681,252099,1,Sanguem,,5,803253,30,GOA
682,252077,2,Sanquelim,,5,803245,30,GOA
683,252079,1,Valpoi,,5,803246,30,GOA
684,251096,6,Ahmadabad,,4,802484,24,GUJARAT
685,277284,1,Ahmadabad,,8,802483,24,GUJARAT
686,253223,1,Amod,,5,802605,24,GUJARAT
687,251157,1,Amreli,,5,802542,24,GUJARAT
688,251174,3,Anand,,5,802562,24,GUJARAT
689,251046,1,Anjar,,5,802444,24,GUJARAT
690,251182,1,Anklav,,5,802570,24,GUJARAT
691,251225,1,Anklesvar,,5,802608,24,GUJARAT
692,253147,2,Babra,,5,802539,24,GUJARAT
693,251158,1,Bagasara,,5,802543,24,GUJARAT
694,251184,1,Balasinor,,5,802572,24,GUJARAT
695,251143,1,Bantwa,,5,802526,24,GUJARAT
696,251243,1,Bardoli,,5,802634,24,GUJARAT
697,277165,1,Bareja,Bareja,5,802485,24,GUJARAT
698,253241,1,Barwala,,5,802488,24,GUJARAT
699,251109,1,Bavla,,5,802487,24,GUJARAT
700,253127,1,Bayad,,5,802473,24,GUJARAT
701,253103,1,Bhabhar,,5,802452,24,GUJARAT
702,251045,1,Bhachau,,5,802443,24,GUJARAT
703,251136,1,Bhanvad,,5,802520,24,GUJARAT
704,251222,4,Bharuch,,5,802607,24,GUJARAT
705,251165,7,Bhavnagar,,4,802551,24,GUJARAT
706,251123,1,Bhayavadar,,5,802505,24,GUJARAT
707,251047,1,Bhuj,,5,802445,24,GUJARAT
708,251251,1,Bilimora,,5,802617,24,GUJARAT
709,251172,2,Boriavi,,5,802560,24,GUJARAT
710,251180,1,Borsad,,5,802568,24,GUJARAT
711,251163,1,Botad,,5,802548,24,GUJARAT
712,251188,2,Chaklasi,,5,802577,24,GUJARAT
713,251159,1,Chalala,,5,802544,24,GUJARAT
714,251062,1,Chanasma,,5,802458,24,GUJARAT
715,251211,1,Chhota Udaipur,,5,802599,24,GUJARAT
716,251151,1,Chorvad,,5,802533,24,GUJARAT
717,253137,1,Chotila,,5,802496,24,GUJARAT
718,251213,1,Dabhoi,,5,802600,24,GUJARAT
719,251199,1,Dahod,,5,802590,24,GUJARAT
720,251190,2,Dakor,,5,802581,24,GUJARAT
721,251156,2,Damnagar,,5,802541,24,GUJARAT
722,251057,2,Deesa,,5,802451,24,GUJARAT
723,251088,1,Dehgam,,5,802480,24,GUJARAT
724,251200,1,Devgadbaria,,5,802591,24,GUJARAT
725,251110,2,Dhandhuka,,5,802489,24,GUJARAT
726,251053,1,Dhanera,,5,802449,24,GUJARAT
727,251261,1,Dharampur,,5,802620,24,GUJARAT
728,251108,1,Dholka,,5,802486,24,GUJARAT
729,251125,1,Dhoraji,,5,802507,24,GUJARAT
730,251112,1,Dhrangadhra,,5,802491,24,GUJARAT
731,251134,1,Dhrol,,5,802517,24,GUJARAT
732,251129,1,Dwarka,,5,802510,24,GUJARAT
733,251164,1,Gadhada,,5,802550,24,GUJARAT
734,251249,2,Gandevi,,5,802616,24,GUJARAT
735,251050,1,Gandhidham,,5,802447,24,GUJARAT
736,276440,3,Gandhinagar,Gandhinagar,4,000000,24,GUJARAT
737,251167,1,Gariadhar,,5,802553,24,GUJARAT
738,251193,1,Godhra,,5,802585,24,GUJARAT
739,251122,1,Gondal,,5,802504,24,GUJARAT
740,251196,2,Halol,,5,802588,24,GUJARAT
741,251111,1,Halvad,,5,802490,24,GUJARAT
742,251061,1,Harij,,5,802457,24,GUJARAT
743,251074,2,Himatnagar Seva Sadan,GUJARATI,5,802469,24,GUJARAT
744,251072,1,Idar,,5,802468,24,GUJARAT
745,251161,1,Jafrabad,,5,802546,24,GUJARAT
746,251219,1,Jambusar,,5,802604,24,GUJARAT
747,251137,1,Jamjodhpur,,5,802521,24,GUJARAT
748,251133,1,Jamnagar,,4,802516,24,GUJARAT
749,253143,2,Jamraval,Jamraval,5,802519,24,GUJARAT
750,251121,2,Jasdan,,5,802503,24,GUJARAT
751,251126,2,Jetpur Navagadh,,5,802508,24,GUJARAT
752,251197,2,Jhalod,,5,802589,24,GUJARAT
753,251147,1,Junagadh,,4,802529,24,GUJARAT
754,251194,2,Kaalol,,5,802586,24,GUJARAT
755,251070,2,Kadi,,5,802465,24,GUJARAT
756,276024,2,Kadodara,Kadodara,5,000000,24,GUJARAT
757,251135,1,Kalavad,,5,802518,24,GUJARAT
758,251081,2,Kalol,,5,802475,24,GUJARAT
759,253226,1,Kanjajari,,5,802578,24,GUJARAT
760,251183,1,Kapadvanj,,5,802571,24,GUJARAT
761,251176,1,Karamsad,,5,802564,24,GUJARAT
762,251215,1,Karjan,,5,802602,24,GUJARAT
763,253225,1,Kathlal,,5,802573,24,GUJARAT
764,251149,1,Keshod,,5,802531,24,GUJARAT
765,251131,1,Khambhalia,,5,802512,24,GUJARAT
766,251179,1,Khambhat,,5,802567,24,GUJARAT
767,251186,1,Kheda,,5,802575,24,GUJARAT
768,251071,2,Khedbrahma,,5,802466,24,GUJARAT
769,251063,1,Kheralu,,5,802459,24,GUJARAT
770,251153,1,Kodinar,,5,802537,24,GUJARAT
771,251142,1,Kutiyana,,5,802525,24,GUJARAT
772,251155,1,Lathi,,5,802540,24,GUJARAT
773,251117,1,Limbdi,,5,802497,24,GUJARAT
774,251192,1,Lunawada,,5,802583,24,GUJARAT
775,251068,2,Mahesana,,5,802464,24,GUJARAT
776,251189,1,Mahudha,,5,802579,24,GUJARAT
777,251170,1,Mahuva,,5,802557,24,GUJARAT
778,253135,2,Maliya Miyana,,5,802498,24,GUJARAT
779,251144,1,Manavadar,,5,802527,24,GUJARAT
780,251048,2,Mandvi,,5,802628,24,GUJARAT
781,277169,1,Mandvi Kachchh,,5,802446,24,GUJARAT
782,251150,1,Mangrol,,5,802532,24,GUJARAT
783,251082,1,Mansa,,5,802477,24,GUJARAT
784,251185,1,Mehmedabad,,5,802574,24,GUJARAT
785,251077,1,Modasa,,5,802472,24,GUJARAT
786,251118,2,Morbi,Morbi,5,802499,24,GUJARAT
787,297099,2,Mundra-Baroi,,5,000000,24,GUJARAT
788,251187,2,Nadiad,,5,802576,24,GUJARAT
789,251245,4,Navsari-Vijalpor,,5,802614,24,GUJARAT
790,251173,1,Ode,,5,802561,24,GUJARAT
791,251127,1,Okha,,5,802509,24,GUJARAT
792,251214,2,Padra,,5,802601,24,GUJARAT
793,251055,1,Palanpur,,5,802450,24,GUJARAT
794,251168,2,Palitana,,5,802554,24,GUJARAT
795,251262,2,Pardi,,5,802621,24,GUJARAT
796,251060,9,Patan,,5,802456,24,GUJARAT
797,253138,1,Patdi,,5,802492,24,GUJARAT
798,251178,1,Petlad,,5,802566,24,GUJARAT
799,251138,5,Porbandar-Chhaya,,5,802522,24,GUJARAT
800,251075,1,Prantij,BJP Gujarati,5,802470,24,GUJARAT
801,251058,1,Radhanpur,,5,802454,24,GUJARAT
802,251120,3,Rajkot,,4,802501,24,GUJARAT
803,251216,2,Rajpipla,,5,802603,24,GUJARAT
804,251162,1,Rajula,,5,802547,24,GUJARAT
805,251141,1,Ranavav,,5,802524,24,GUJARAT
806,251044,1,Rapar,,5,802442,24,GUJARAT
807,251130,1,Salaya,,5,802511,24,GUJARAT
808,251090,1,Sanand,,5,802482,24,GUJARAT
809,251191,1,Santrampur,,5,802582,24,GUJARAT
810,277167,1,Saputara,,6,802613,24,GUJARAT
811,251160,1,Savarkundla,,5,802545,24,GUJARAT
812,253247,2,savli,Savli,5,802592,24,GUJARAT
813,248076,1,SHAHERA,,5,802584,24,GUJARAT
814,251059,1,Sidhpur,,5,802455,24,GUJARAT
815,251166,1,Sihor,,5,802552,24,GUJARAT
816,251132,2,Sikka,,5,802513,24,GUJARAT
817,253230,2,Sojitra,,5,802558,24,GUJARAT
818,251230,1,Songadh,,5,802635,24,GUJARAT
819,251231,7,Surat,,4,802629,24,GUJARAT
820,251114,3,Surendranagar-Dudhrej-Wadhwan,,5,802493,24,GUJARAT
821,277171,1,Sutrapada,,5,802536,24,GUJARAT
822,251169,1,Talaja,,5,802555,24,GUJARAT
823,277170,1,Talala,Talala,5,802534,24,GUJARAT
