Assembly Constituency Code,Assembly Constituency ECI Code,Assembly Constituency Name,Block Code,Block Name,District Census 2011 Code,District Code,District Name,Localbody Code,Localbody Name,Parliament Constituency code,Parliament Constituency ECI Code,Parliament Constituency Name,State Name,Subdistrict Census 2011 Code,Subdistrict Code,Subdistrict Name,Village Census 2011 Code,Village Code,Village Name
3609,149,Malur,5871,MALUR,581,542,KOLAR,218987,THRUNASI,471,10,Kolar,KARNATAKA,05592,5592,Malur,622350,622350,Thrunasi,
3504,89,Hagaribommanahalli,5783,HAGARIBOMMANAHALLI,565,528,BALLARI,216172,BANNIGOLA,458,5,Ballari,KARNATAKA,05497,5497,Hagaribommanahalli,604651,604651,Basarakodu,
3621,211,Krishnarajanagara,5888,KRISHNARAJANAGARA,577,545,MYSURU,219505,GANDHANAHALLY,473,14,Mandya,KARNATAKA,05571,5571,Krishnarajanagara,618591,618591,HOSAKOPPALU,
3589,198,Arkalgud,5847,ARKALGUD,574,539,HASSAN,218224,GANGOOR,469,19,Hassan,KARNATAKA,05558,5558,Arkalgud,616747,616747,Hampapura,
3591,195,Belur,5849,BELUR,574,539,HASSAN,218309,IBBEDU,469,19,Hassan,KARNATAKA,05554,5554,Belur,615318,615318,Ibbedu,
3642,37,Shahapur,5843,SHAHAPUR,580,635,YADGIR,218084,ANABI,475,3,Raichur,KARNATAKA,05588,5588,Shahpur,621110,621110,Itga Simt Sirwal,
3589,198,Arkalgud,5852,HOLENARSIPUR,574,539,HASSAN,218407,ANEKANNAMBADI,469,19,Hassan,KARNATAKA,05559,5559,Hole Narsipur,617000,617000,Devaraguddenahalli,
3593,197,Holenarasipur,5850,CHANNARAYAPATNA,574,539,HASSAN,218333,BARAGUR,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617077,617077,Doddamathighatta,
3612,144,Srinivaspur,5874,SRINIVASPUR,581,542,KOLAR,219063,PULAGURKOTA,471,10,Kolar,KARNATAKA,05590,5590,Srinivaspur,621517,621517,Sathanurapalli,
3650,111,Shivamogga Rural,5902,SHIVAMOGGA,568,547,SHIVAMOGGA,219999,KORALAHALLI,476,21,Shivamogga,KARNATAKA,05520,5520,Shivamogga,000000,925137,LAKKINAKOPPA CIRCEL,
3652,114,Tirthahalli,5902,SHIVAMOGGA,568,547,SHIVAMOGGA,219988,GAJANURU,476,21,Shivamogga,KARNATAKA,05520,5520,Shivamogga,608476,608476,Honna Pura,
3588,41,Sedam,5842,SEDAM,579,538,KALABURAGI,218061,ADAKI,468,2,Kalaburagi,KARNATAKA,05584,5584,Sedam,620511,620511,Adki,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218871,PEDDUR,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624460,624460,Pedduru,
3531,220,T.narasipur,5892,TIRUMAKUDAL-NARSIPUR,577,545,MYSURU,219660,MUTTALAVADI,461,15,Chamarajanagar,KARNATAKA,05575,5575,Tirumakudal - Narsipur,000000,927338,MUSUVINAKOPPALU,
3589,198,Arkalgud,5852,HOLENARSIPUR,574,539,HASSAN,218428,NIDUVANI,469,19,Hassan,KARNATAKA,05559,5559,Hole Narsipur,616944,616944,JODI GUBBI,
3618,58,Sindhanur,5897,SINDHANUR,559,546,RAICHUR,219807,CHENNALLI,472,4,Koppal,KARNATAKA,05463,5463,Sindhnur,000000,924565,GANESH CAMPU,
3537,139,Gauribidanur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218904,MELYA,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,623274,623274,Maripadagu,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218258,HABBANAGHATTA,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615710,615710,Habbanaghatta,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218870,OOLAVADI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624655,624655,HANDIJOGIGADDA,
3537,139,Gauribidanur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218916,VATADAHOSAHALLI,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,623248,623248,Kadaranahalli,
3650,111,Shivamogga Rural,5898,BHADRAVATI,568,547,SHIVAMOGGA,219835,AGARADAHALLI,476,21,Shivamogga,KARNATAKA,05521,5521,Bhadravati,608556,608556,Hanchinasiddapura,
3528,213,Heggadadevankote,5886,HEGGADADEVANKOTE,577,545,MYSURU,219457,M.C.THALALU,461,15,Chamarajanagar,KARNATAKA,05573,5573,Heggadadevankote,619117,619117,Channagundi,
3667,126,Tarikere,5808,TARIKERE,570,532,CHIKKAMAGALURU,217011,TYAGADAKATTE,478,18,Udupi Chikkamagaluru,KARNATAKA,05528,5528,Tarikere,609272,609272,Thyarajjanahalli,
3510,52,Aurad,5788,AURAD,558,529,BIDAR,216314,JAMBGI,459,1,Bidar,KARNATAKA,05456,5456,Aurad,000000,923679,GHAMA THANDA,
3642,37,Shahapur,5844,SHORAPUR,580,635,YADGIR,218159,YAKTAPUR,475,3,Raichur,KARNATAKA,05587,5587,Shorapur,620891,620891,Bevinhal (S.K.),
3615,64,Koppal,5876,KOPPAL,560,543,KOPPAL,219126,HITNAL,472,4,Koppal,KARNATAKA,05467,5467,Koppal,601853,601853,Hitnal,
3531,220,T.narasipur,5892,TIRUMAKUDAL-NARSIPUR,577,545,MYSURU,219664,SOSALE,461,15,Chamarajanagar,KARNATAKA,05575,5575,Tirumakudal - Narsipur,000000,927342,SIDDANAHUNDI,
3639,55,Manvi,5895,MANVI,559,546,RAICHUR,219760,NAVALAKAL,475,3,Raichur,KARNATAKA,05462,5462,Manvi,600956,600956,Murkigudda,
3617,59,Maski,5894,LINGSUGUR,559,546,RAICHUR,219717,KANNAL,472,4,Koppal,KARNATAKA,05459,5459,Lingsugur,600512,600512,Timmapur,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,219004,KURUDAMALE,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,622870,622870,Tavarekere,
3617,59,Maski,5897,SINDHANUR,559,546,RAICHUR,219832,UDBAL (U),472,4,Koppal,KARNATAKA,05463,5463,Sindhnur,601098,601098,Udbal (Umli),
3509,46,Aland,5837,ALAND,579,538,KALABURAGI,217895,GOLA.B.,459,1,Bidar,KARNATAKA,05580,5580,Aland,620070,620070,Gola (B),
3453,23,Badami,5753,BADAMI,556,524,BAGALKOTE,215178,NEERBHUDIHAL,452,27,Bagalkot,KARNATAKA,05446,5446,Badami,598624,598624,Yandigeri,
3631,212,Hunsur,5887,HUNSUR,577,545,MYSURU,219496,UMMATHUR,474,16,Mysuru,KARNATAKA,05570,5570,Hunsur,000000,927146,HALEPENJALLI,
3630,215,Chamundeshwari,5889,MYSURU,577,545,MYSURU,219531,BELAWADI,474,16,Mysuru,KARNATAKA,05572,5572,Mysuru,618730,618730,Basavanahalli,
3595,199,Sakleshpur,5846,ALUR,574,539,HASSAN,218212,MAGGE,469,19,Hassan,KARNATAKA,05557,5557,Alur,000000,926789,BASAPURA,
3605,147,Bangarapet,5865,BANGARAPET,581,542,KOLAR,218823,YELESANDRA,471,10,Kolar,KARNATAKA,05593,5593,Bangarapet,622557,622557,Dinnekothur,
3605,147,Bangarapet,5865,BANGARAPET,581,542,KOLAR,218805,KAMASAMUDRA,471,10,Kolar,KARNATAKA,05593,5593,Bangarapet,622617,622617,Narinetha,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218258,HABBANAGHATTA,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615687,615687,Maladevihalli,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218273,KOLAGUNDA,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615502,615502,Upparkalenahalli,
3611,142,Sidlaghatta,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218849,BURADAGUNTE,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,000000,925554,KRISHAPURA,
3509,46,Aland,5837,ALAND,579,538,KALABURAGI,217919,SAVALESHWAR,459,1,Bidar,KARNATAKA,05580,5580,Aland,620045,620045,Kinihabas,
3506,96,Kudligi,5785,KUDLIGI,565,528,BALLARI,216237,MAKANADAKU,458,5,Ballari,KARNATAKA,05502,5502,Kudligi,000000,924387,KURIHATTI,
3540,150,Yelahanka,5761,BENGALURU NORTH,572,525,BENGALURU URBAN,215367,RAJANUKUNTE,462,9,Chikkballapur,KARNATAKA,05542,5542,Bengaluru North,612845,612845,Sreeramanahalli,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,219007,MUDIGERE,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,623105,623105,Chinnabalepalli,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218267,KALLUGUNDI,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615604,615604,Gopalapura,
3661,125,Chikkamagaluru,5803,KADUR,570,532,CHIKKAMAGALURU,216850,DEVANUR,478,18,Udupi Chikkamagaluru,KARNATAKA,05529,5529,Kadur,609613,609613,Shanabinagundi,
3554,97,Molakalmuru,5809,CHALLAKERE,566,533,CHITRADURGA,217020,DEVAREDDIHALLI,464,7,Chitradurga,KARNATAKA,05504,5504,Challakere,605293,605293,Bhoganahalli,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218248,BAGIVALU,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615839,615839,Bandihalli,
3506,96,Kudligi,5785,KUDLIGI,565,528,BALLARI,216219,CHIRATAGUNDU,458,5,Ballari,KARNATAKA,05502,5502,Kudligi,000000,924324,GADDADHABORAYYANA HALLI,
3654,135,Gubbi,5906,GUBBI,571,548,TUMAKURU,220133,DODDAGUNNI,477,8,Tumakuru,KARNATAKA,05538,5538,Gubbi,611787,611787,Doddaguni,
3565,109,Channagiri,5820,CHANNAGIRI,567,535,DAVANGERE,217446,NALLIHANKALU,466,6,Davanagere,KARNATAKA,05514,5514,Channagiri,607110,607110,Chikkamalali,
3534,141,Chikkaballapur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218911,PURA,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,623210,623210,Bhaktarahalli,
3639,55,Manvi,5895,MANVI,559,546,RAICHUR,219753,KAPGAL,475,3,Raichur,KARNATAKA,05462,5462,Manvi,600986,600986,Bommanahal,
3665,124,Mudigere,5805,MUDIGERE,570,532,CHIKKAMAGALURU,216933,MAKONAHALLI,478,18,Udupi Chikkamagaluru,KARNATAKA,05531,5531,Mudigere,609969,609969,Karabylu,
3453,23,Badami,5753,BADAMI,556,524,BAGALKOTE,215172,MUSTIGERI,452,27,Bagalkot,KARNATAKA,05446,5446,Badami,598705,598705,Hanamasagar,
3630,215,Chamundeshwari,5889,MYSURU,577,545,MYSURU,219530,ANANDUR,474,16,Mysuru,KARNATAKA,05572,5572,Mysuru,618691,618691,NAGANAHALLY,
3631,212,Hunsur,5887,HUNSUR,577,545,MYSURU,219480,HALEBEEDU,474,16,Mysuru,KARNATAKA,05570,5570,Hunsur,618457,618457,Sabbanahalli,
3550,99,Chitradurga,5810,CHITRADURGA,566,533,CHITRADURGA,217068,INGALADALU,464,7,Chitradurga,KARNATAKA,05505,5505,Chitradurga,000000,927356,INGALADAL LAMBANIHATTI,
3523,31,Nagthan,5794,VIJAYAPURA,557,530,VIJAYAPURA,216521,HADAGALI,460,28,Vijayapura,KARNATAKA,05449,5449,Vijayapura,599095,599095,Hadagali,
3643,36,Shorapur,5844,SHORAPUR,580,635,YADGIR,218153,PETH AMMAPUR,475,3,Raichur,KARNATAKA,05587,5587,Shorapur,621036,621036,Jalibenchi,
3655,134,Koratagere,5913,TUMAKURU,571,548,TUMAKURU,220358,CHIKKATOTLAKERE,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611347,611347,Thirumalapalya,
3524,33,Sindgi,5797,SINDAGI,557,530,VIJAYAPURA,216653,KANNOLLI,460,28,Vijayapura,KARNATAKA,05451,5451,Sindgi,599369,599369,Kannolli,
3501,93,Ballari,5781,BALLARI,565,528,BALLARI,216106,B.D.HALLI,458,5,Ballari,KARNATAKA,05500,5500,Ballari,604911,604911,Byradevanahalli,
3642,37,Shahapur,5843,SHAHAPUR,580,635,YADGIR,218109,NAGANATAGI,475,3,Raichur,KARNATAKA,05588,5588,Shahpur,621127,621127,Gangnal,
3591,195,Belur,5849,BELUR,574,539,HASSAN,218308,HUNUGANAHALLI,469,19,Hassan,KARNATAKA,05554,5554,Belur,615166,615166,H. Hosahalli,
3621,211,Krishnarajanagara,5888,KRISHNARAJANAGARA,577,545,MYSURU,219514,KAGGERE,473,14,Mandya,KARNATAKA,05571,5571,Krishnarajanagara,618667,618667,Narayanapura,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218266,KACHIGHATTA,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615556,615556,Korenahalli,
3476,153,Yeshvanthapura,5762,BENGALURU SOUTH,572,525,BENGALURU URBAN,215378,CHUNCHANAKUPPE,454,12,Bengaluru North,KARNATAKA,05543,5543,Bengaluru South,612993,612993,Chunchanakuppe,
3511,47,Basavakalyan,5789,BASAVAKALYAN,558,529,BIDAR,216334,BETBALKUNDA,459,1,Bidar,KARNATAKA,05454,5454,Basavakalyan,599741,599741,Khandala,
3556,136,Sira,5911,SIRA,571,548,TUMAKURU,220300,HANDIKUNTE,464,7,Chitradurga,KARNATAKA,05533,5533,Sira,610307,610307,Hariyajjanahalli,
3517,29,Babaleshwar,5794,VIJAYAPURA,557,530,VIJAYAPURA,216514,BARATAGI,460,28,Vijayapura,KARNATAKA,05449,5449,Vijayapura,599075,599075,Inganal,
3565,109,Channagiri,5820,CHANNAGIRI,567,535,DAVANGERE,217405,BELLIGANADU,466,6,Davanagere,KARNATAKA,05514,5514,Channagiri,606959,606959,Chickkbennur,
3659,133,Tumakuru Rural,5913,TUMAKURU,571,548,TUMAKURU,220377,MAIDALA,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611404,611404,Vadekal,
3534,141,Chikkaballapur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218892,GOWDAGERE,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,000000,925675,HONNAPPANAHALLY,
3618,58,Sindhanur,5897,SINDHANUR,559,546,RAICHUR,219802,BADARLI,472,4,Koppal,KARNATAKA,05463,5463,Sindhnur,601188,601188,Badarli,
3531,220,T.narasipur,5892,TIRUMAKUDAL-NARSIPUR,577,545,MYSURU,219646,HEGGURU,461,15,Chamarajanagar,KARNATAKA,05575,5575,Tirumakudal - Narsipur,000000,927318,KATTIKOPPALU,
3631,212,Hunsur,5887,HUNSUR,577,545,MYSURU,219469,BANNIKUPPE,474,16,Mysuru,KARNATAKA,05570,5570,Hunsur,000000,927081,KUPPE KOLAGHATTA,
3593,197,Holenarasipur,5852,HOLENARSIPUR,574,539,HASSAN,218423,MALALI,469,19,Hassan,KARNATAKA,05559,5559,Hole Narsipur,616829,616829,Chandapura,
3595,199,Sakleshpur,5846,ALUR,574,539,HASSAN,218205,HANCHUR,469,19,Hassan,KARNATAKA,05557,5557,Alur,616478,616478,Thippanahalli,
3653,128,Chiknayakanhalli,5911,SIRA,571,548,TUMAKURU,220313,NERALAGUDDA,477,8,Tumakuru,KARNATAKA,05533,5533,Sira,610401,610401,Ajjenahalli,
3609,149,Malur,5871,MALUR,581,542,KOLAR,218977,LAKKUR,471,10,Kolar,KARNATAKA,05592,5592,Malur,622245,622245,Lakkur,
3453,23,Badami,5753,BADAMI,556,524,BAGALKOTE,215155,HANSANUR,452,27,Bagalkot,KARNATAKA,05446,5446,Badami,598736,598736,Bedarabudihal,
3667,126,Tarikere,5808,TARIKERE,570,532,CHIKKAMAGALURU,216990,KALLENAHALLI,478,18,Udupi Chikkamagaluru,KARNATAKA,05528,5528,Tarikere,609236,609236,Kallenahalli,
3593,197,Holenarasipur,5851,HASSAN,574,539,HASSAN,218375,DODDAGENIGERE,469,19,Hassan,KARNATAKA,05556,5556,Hassan,616158,616158,Samudravalli,
3665,124,Mudigere,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216834,VASTHARE,478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609831,609831,Nandikere,
3612,144,Srinivaspur,5870,KOLAR,581,542,KOLAR,218955,THOTLI,471,10,Kolar,KARNATAKA,05591,5591,Kolar,621909,621909,Settikunte,
3605,147,Bangarapet,5865,BANGARAPET,581,542,KOLAR,218811,MAGONDI,471,10,Kolar,KARNATAKA,05593,5593,Bangarapet,622522,622522,Hosakote,
3549,98,Challakere,5809,CHALLAKERE,566,533,CHITRADURGA,217016,BUDNAHATTI,464,7,Chitradurga,KARNATAKA,05504,5504,Challakere,000000,926557,SHANKARANAGARA,
3522,26,Muddebihal,5796,MUDDEBIHAL,557,530,VIJAYAPURA,216607,HIREMURAL,460,28,Vijayapura,KARNATAKA,05453,5453,Muddebihal,599655,599655,Aremural,
3642,37,Shahapur,5844,SHORAPUR,580,635,YADGIR,218140,KARADKALL,475,3,Raichur,KARNATAKA,05587,5587,Shorapur,620907,620907,Kardakal,
3521,32,Indi,5795,INDI,557,530,VIJAYAPURA,216585,NIMBAL. KD,460,28,Vijayapura,KARNATAKA,05450,5450,Indi,599232,599232,Nimbal [K.D.],
3512,51,Bhalki,5790,BHALKI,558,529,BIDAR,216377,DHANOORA,459,1,Bidar,KARNATAKA,05455,5455,Bhalki,599958,599958,Sevanagar,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218246,ARAKERE,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615495,615495,Maragondanahalli,
3659,133,Tumakuru Rural,5913,TUMAKURU,571,548,TUMAKURU,220366,HEGERE,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,000000,925452,SIDDHARTHA NAGAR,
3617,59,Maski,5897,SINDHANUR,559,546,RAICHUR,219830,TIDIGOL,472,4,Koppal,KARNATAKA,05463,5463,Sindhnur,000000,924589,GUDUDAMMA KAMP,
3494,16,Bailhongal,5778,SAVADATHI,555,527,BELAGAVI,216011,INCHAL,457,25,Belagavi,KARNATAKA,05441,5441,SAVADATTI,598198,598198,Inchal,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218356,MATHIGATTA,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617332,617332,Bookanabetta,
3595,199,Sakleshpur,5846,ALUR,574,539,HASSAN,218204,GANJIGERE,469,19,Hassan,KARNATAKA,05557,5557,Alur,616491,616491,Bandimallenahalli,
3510,52,Aurad,5788,AURAD,558,529,BIDAR,216294,BADALGAON,459,1,Bidar,KARNATAKA,05456,5456,Aurad,600057,600057,Mohmadapur,
3593,197,Holenarasipur,5851,HASSAN,574,539,HASSAN,218391,KUDURAGUNDI,469,19,Hassan,KARNATAKA,05556,5556,Hassan,615938,615938,Muthathi,
3661,125,Chikkamagaluru,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216798,BILEKALLAHALLI,478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609759,609759,Sarapanahalli,
3516,48,Homnabad,5792,HUMNABAD,558,529,BIDAR,216456,MANIKNAGAR,459,1,Bidar,KARNATAKA,05458,5458,Homnabad,600291,600291,Molkhera,
3528,213,Heggadadevankote,5886,HEGGADADEVANKOTE,577,545,MYSURU,219457,M.C.THALALU,461,15,Chamarajanagar,KARNATAKA,05573,5573,Heggadadevankote,619015,619015,Vaderahalli,
3637,56,Devadurga,5893,DEVADURGA,559,546,RAICHUR,219675,DONDAMBLI,475,3,Raichur,KARNATAKA,05460,5460,Devadurga,600598,600598,Kurkihalli,
3618,58,Sindhanur,5897,SINDHANUR,559,546,RAICHUR,219801,ALABANUR,472,4,Koppal,KARNATAKA,05463,5463,Sindhnur,601192,601192,Gonniganoor,
3556,136,Sira,5911,SIRA,571,548,TUMAKURU,220288,BARAGUR,464,7,Chitradurga,KARNATAKA,05533,5533,Sira,610300,610300,Harogere,
3589,198,Arkalgud,5847,ARKALGUD,574,539,HASSAN,218229,HONNAVALLI,469,19,Hassan,KARNATAKA,05558,5558,Arkalgud,616599,616599,Devarahalli,
3654,135,Gubbi,5906,GUBBI,571,548,TUMAKURU,220125,ALLILUGHATTA,477,8,Tumakuru,KARNATAKA,05538,5538,Gubbi,611736,611736,Muddanahalli,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218350,KANTHARAJAPURA,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617383,617383,Uthenahalli,
3608,146,Kolar gold field,7363,K G F,581,542,KOLAR,218820,T GOLLAHALLI,471,10,Kolar,KARNATAKA,00000,7002,K G F,622699,622699,Jaimangala,
3655,134,Koratagere,5913,TUMAKURU,571,548,TUMAKURU,220375,KESTUR,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611323,611323,Batsandra,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218361,NUGGEHALLI,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617258,617258,Honna Maranahalli,
3594,127,Kadur,5803,KADUR,570,532,CHIKKAMAGALURU,216866,KUNKANADU,469,19,Hassan,KARNATAKA,05529,5529,Kadur,609537,609537,Vaderahalli,
3625,189,Mandya,5882,MANDYA,573,544,MANDYA,219338,HANAKERE,473,14,Mandya,KARNATAKA,05550,5550,Mandya,614456,614456,Halasagere,
3647,117,Sagar,5899,HOSANAGARA,568,547,SHIVAMOGGA,219891,MARUTHIPURA,476,21,Shivamogga,KARNATAKA,05518,5518,Hosanagara,607902,607902,Hosakesare,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218350,KANTHARAJAPURA,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617387,617387,Sugganahalli,
3595,199,Sakleshpur,5846,ALUR,574,539,HASSAN,218203,DODDA KANAGAL,469,19,Hassan,KARNATAKA,05557,5557,Alur,616407,616407,Mudigere,
3612,144,Srinivaspur,5874,SRINIVASPUR,581,542,KOLAR,219056,LAKSHMIPURA,471,10,Kolar,KARNATAKA,05590,5590,Srinivaspur,621527,621527,Burakayalakote,
3635,210,Piriyapatna,5891,PIRIYAPATNA,577,545,MYSURU,219629,MAKODU,474,16,Mysuru,KARNATAKA,05569,5569,Piriyapatna,618203,618203,Malaganakere,
3631,212,Hunsur,5887,HUNSUR,577,545,MYSURU,219491,MULLURU,474,16,Mysuru,KARNATAKA,05570,5570,Hunsur,618327,618327,Krishnapura,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,218997,EMMENATHA,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,622981,622981,Koravenur,
3666,123,Sringeri,5804,KOPPA,570,532,CHIKKAMAGALURU,216909,MARITHOTLU (ANDHAGARU),478,18,Udupi Chikkamagaluru,KARNATAKA,05526,5526,Koppa,609009,609009,Tanudi,
3528,213,Heggadadevankote,5886,HEGGADADEVANKOTE,577,545,MYSURU,219446,G.B.SARAGUR,461,15,Chamarajanagar,KARNATAKA,05573,5573,Heggadadevankote,618928,618928,Kadasur,
3509,46,Aland,5837,ALAND,579,538,KALABURAGI,217922,TADAKAL,459,1,Bidar,KARNATAKA,05580,5580,Aland,619976,619976,Kanmas,
3595,199,Sakleshpur,5846,ALUR,574,539,HASSAN,218210,KUNDURU,469,19,Hassan,KARNATAKA,05557,5557,Alur,616294,616294,KALLIKOPPALU,
3605,147,Bangarapet,5865,BANGARAPET,581,542,KOLAR,218809,KETAGANAHALLI,471,10,Kolar,KARNATAKA,05593,5593,Bangarapet,622565,622565,Chintagumnahalli,
3656,138,Madhugiri,5909,MADHUGIRI,571,548,TUMAKURU,220230,DODDERI,477,8,Tumakuru,KARNATAKA,05535,5535,Madhugiri,610751,610751,Bhoothanahalli,
3537,139,Gauribidanur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218883,BEVINAHALLI,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,623367,623367,Chikkamallekere,
3503,88,Hadagalli,5782,HADAGALLI,565,528,BALLARI,216160,MAKARABBI,458,5,Ballari,KARNATAKA,05496,5496,Hadagalli,604585,604585,Byalhunsi,
3587,35,Jevargi,5841,JEVARGI,579,538,KALABURAGI,218050,KURALGERA,468,2,Kalaburagi,KARNATAKA,05586,5586,Jevargi,620803,620803,Allapur,
3515,42,Chincholi,5839,CHITAPUR,579,538,KALABURAGI,217963,CHINCHOLI. S.,459,1,Bidar,KARNATAKA,05585,5585,Chittapur,620602,620602,Chincholi (H),
3654,135,Gubbi,5906,GUBBI,571,548,TUMAKURU,220154,S.KODDAGIHALLI,477,8,Tumakuru,KARNATAKA,05538,5538,Gubbi,611856,611856,Galaga,
3608,146,Kolar gold field,7363,K G F,581,542,KOLAR,218820,T GOLLAHALLI,471,10,Kolar,KARNATAKA,00000,7002,K G F,622718,622718,Nallur,
3520,27,Devar Hippargi,5797,SINDAGI,557,530,VIJAYAPURA,216633,BEKINAL,460,28,Vijayapura,KARNATAKA,05451,5451,Sindgi,599437,599437,Wanakihal,
3531,220,T.narasipur,5892,TIRUMAKUDAL-NARSIPUR,577,545,MYSURU,219663,SOMANATHAPURA,461,15,Chamarajanagar,KARNATAKA,05575,5575,Tirumakudal - Narsipur,619364,619364,Thammadipura,
3630,215,Chamundeshwari,5889,MYSURU,577,545,MYSURU,219558,SRIRAMPURA,474,16,Mysuru,KARNATAKA,05572,5572,Mysuru,000000,927245,PARASAYYANHUNDHI,
3652,114,Tirthahalli,5899,HOSANAGARA,568,547,SHIVAMOGGA,219895,NAGARA,476,21,Shivamogga,KARNATAKA,05518,5518,Hosanagara,608034,608034,Hilukunji,
3506,96,Kudligi,5785,KUDLIGI,565,528,BALLARI,216228,HOSAHALLI,458,5,Ballari,KARNATAKA,05502,5502,Kudligi,000000,924360,JUTTALINGANAHATTI,
3637,56,Devadurga,5893,DEVADURGA,559,546,RAICHUR,219689,KOPPAR,475,3,Raichur,KARNATAKA,05460,5460,Devadurga,600608,600608,Hemnhal,
3534,141,Chikkaballapur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218911,PURA,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,623384,623384,Bisalahalli,
3608,146,Kolar gold field,5870,KOLAR,581,542,KOLAR,218807,KANGANDLAHALLI,471,10,Kolar,KARNATAKA,00000,7002,K G F,622810,622810,Nakkanahalli,
3594,127,Kadur,5803,KADUR,570,532,CHIKKAMAGALURU,216865,KERESANTHE,469,19,Hassan,KARNATAKA,05529,5529,Kadur,609571,609571,Keresanthe,
3591,195,Belur,5849,BELUR,574,539,HASSAN,218308,HUNUGANAHALLI,469,19,Hassan,KARNATAKA,05554,5554,Belur,615069,615069,Hunuganahalli,
3586,39,Gurmitkal,5845,YADGIR,580,635,YADGIR,218176,HATTIKUNI,468,2,Kalaburagi,KARNATAKA,05589,5589,Yadgir,621241,621241,Samnapur,
3591,195,Belur,5849,BELUR,574,539,HASSAN,218304,HALEBEEDU,469,19,Hassan,KARNATAKA,05554,5554,Belur,615274,615274,Kattesomenahalli,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218275,KURUVANKA,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615577,615577,Kurubarahalli,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218253,CHOGACHAGERE,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615816,615816,Hirisamudra,
