S.No,State Name,Localbody Code,Localbody Name,Census 2011 Code,District Code,District Name,Subdistrict Code,Subdistrict Name,Village Code,Village Name
"12,243",UTTARAKHAND,248409,Barkot,800287,57,UTTAR KASHI,,,,
"12,244",HARYANA,289251,KUNDLI,000000,75,SONIPAT,6473,Rai ST,59908,Kundli (55) (CT)
"12,245",HARYANA,289251,KUNDLI,000000,75,SONIPAT,,,,
"12,246",HARYANA,289251,KUNDLI,000000,75,SONIPAT,6473,Rai ST,,
"12,247",HARYANA,289252,BASS,000000,63,HISAR,6408,Bass,934196,Bass ajamshahpur
"12,248",HARYANA,289252,BASS,000000,63,HISAR,6408,Bass,934213,Bass khurd bajan
"12,249",HARYANA,289252,BASS,000000,63,HISAR,6408,Bass,61098,Bass Azam Shahpur(95)
"12,250",HARYANA,289252,BASS,000000,63,HISAR,6408,Bass,61099,Bass Akbarpur(96)
"12,251",HARYANA,289252,BASS,000000,63,HISAR,6408,Bass,61097,Bass Khurd Bejan(98)
"12,252",HARYANA,289252,BASS,000000,63,HISAR,6408,Bass,61110,Bass Badshahpur (97)
"12,253",HARYANA,289252,BASS,000000,63,HISAR,,,,
"12,254",HARYANA,289252,BASS,000000,63,HISAR,6408,Bass,,
"12,255",HARYANA,289253,ISMAILABAD,000000,68,KURUKSHETRA,6453,Ismailabad ST,58472,Ismailabad (317)(CT)
"12,256",HARYANA,289253,ISMAILABAD,000000,68,KURUKSHETRA,,,,
"12,257",HARYANA,289253,ISMAILABAD,000000,68,KURUKSHETRA,6453,Ismailabad ST,,
"12,258",HARYANA,289254,SADHAURA,000000,76,YAMUNANAGAR,6475,Sadhaura ST,58145,Sadaura (CT)
"12,259",HARYANA,289254,SADHAURA,000000,76,YAMUNANAGAR,,,,
"12,260",HARYANA,289254,SADHAURA,000000,76,YAMUNANAGAR,6475,Sadhaura ST,,
"12,261",UTTARAKHAND,248467,Bazpur,800344,56,UDAM SINGH NAGAR,348,Bajpur,55846,Bhonaislam Nagar
"12,262",UTTARAKHAND,248467,Bazpur,800344,56,UDAM SINGH NAGAR,348,Bajpur,55854,Khamaria
"12,263",UTTARAKHAND,248467,Bazpur,800344,56,UDAM SINGH NAGAR,348,Bajpur,,
"12,264",UTTARAKHAND,248467,Bazpur,800344,56,UDAM SINGH NAGAR,,,,
"12,265",UTTARAKHAND,248427,Vikasnagar,800305,49,DEHRADUN,303,Vikas Nagar,44981,Rasulpur
"12,266",UTTARAKHAND,248427,Vikasnagar,800305,49,DEHRADUN,303,Vikas Nagar,44982,Babugarh
"12,267",UTTARAKHAND,248427,Vikasnagar,800305,49,DEHRADUN,303,Vikas Nagar,,
"12,268",UTTARAKHAND,248427,Vikasnagar,800305,49,DEHRADUN,,,,
"12,269",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45259,Daiswala
"12,270",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45258,Hansuwala
"12,271",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45257,Doiwala
"12,272",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45256,Ghissar Pari
"12,273",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45336,Bhaniya Wala
"12,274",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45331,Jauligrant
"12,275",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45334,Kanhar Wala
"12,276",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45332,Sangatiya Walakhurd
"12,277",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,305,Rishikesh,45330,Baruwala Grant
"12,278",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45254,Missar Wala Khurd
"12,279",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45253,Missar Wala Kala
"12,280",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45252,Lachhi Wala
"12,281",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,45335,Athoorwala
"12,282",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,6335,Doiwala,,
"12,283",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,305,Rishikesh,,
"12,284",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,304,Dehradun,,
"12,285",UTTARAKHAND,248433,Doiwala,800312,49,DEHRADUN,,,,
"12,286",UTTARAKHAND,248434,Rishikesh,800313,49,DEHRADUN,305,Rishikesh,45360,Rishikesh (CT)
"12,287",UTTARAKHAND,248434,Rishikesh,800313,49,DEHRADUN,305,Rishikesh,45341,Birpur Khurd
"12,288",UTTARAKHAND,248434,Rishikesh,800313,49,DEHRADUN,305,Rishikesh,,
"12,289",UTTARAKHAND,248434,Rishikesh,800313,49,DEHRADUN,,,,
"12,290",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,45442,Kandi
"12,291",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,45440,Rawadi
"12,292",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,45438,Anthrag Dang
"12,293",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,45441,Srikot Gagnali
"12,294",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,,,,
"12,295",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,,
"12,296",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,45424,Uafalda
"12,297",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,45426,Siri Kot
"12,298",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,45430,Ramal Gaon
"12,299",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,45429,Mulan lagga afalda
"12,300",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,45425,Fatehpur Rati
"12,301",UTTARAKHAND,248437,Srinagar,800315,52,PAURI GARHWAL,306,Srinagar,45428,Bachhetu
"12,302",UTTARAKHAND,276459,PIPALKOTI,000000,47,CHAMOLI,285,Chamoli,40965,Bhirlagga Gadora
"12,303",UTTARAKHAND,276459,PIPALKOTI,000000,47,CHAMOLI,285,Chamoli,40964,Gadora
"12,304",UTTARAKHAND,276459,PIPALKOTI,000000,47,CHAMOLI,6344,Nandprayag,41019,Maunti bedula
"12,305",UTTARAKHAND,276459,PIPALKOTI,000000,47,CHAMOLI,6344,Nandprayag,41015,Pursari
"12,306",UTTARAKHAND,276459,PIPALKOTI,000000,47,CHAMOLI,285,Chamoli,40963,Batula
"12,307",UTTARAKHAND,276459,PIPALKOTI,000000,47,CHAMOLI,285,Chamoli,40962,Angthala
"12,308",UTTARAKHAND,276459,PIPALKOTI,000000,47,CHAMOLI,6344,Nandprayag,,
"12,309",UTTARAKHAND,276459,PIPALKOTI,000000,47,CHAMOLI,285,Chamoli,,
"12,310",UTTARAKHAND,276459,PIPALKOTI,000000,47,CHAMOLI,285,Chamoli,40957,Naurakh
"12,311",UTTARAKHAND,276459,PIPALKOTI,000000,47,CHAMOLI,,,,
"12,312",UTTARAKHAND,248415,Nandprayag,800293,47,CHAMOLI,6344,Nandprayag,41386,Hadkoti
"12,313",UTTARAKHAND,248415,Nandprayag,800293,47,CHAMOLI,6344,Nandprayag,41383,Sonla
"12,314",UTTARAKHAND,248415,Nandprayag,800293,47,CHAMOLI,6344,Nandprayag,41382,Nauli Talli
"12,315",UTTARAKHAND,248415,Nandprayag,800293,47,CHAMOLI,6344,Nandprayag,41387,Mangroli
"12,316",UTTARAKHAND,248415,Nandprayag,800293,47,CHAMOLI,6344,Nandprayag,41385,Rambori
"12,317",UTTARAKHAND,248415,Nandprayag,800293,47,CHAMOLI,6344,Nandprayag,41384,Sem
"12,318",UTTARAKHAND,248415,Nandprayag,800293,47,CHAMOLI,287,Karnaprayag,,
"12,319",UTTARAKHAND,248415,Nandprayag,800293,47,CHAMOLI,6344,Nandprayag,,
"12,320",UTTARAKHAND,248415,Nandprayag,800293,47,CHAMOLI,285,Chamoli,,
"12,321",UTTARAKHAND,248415,Nandprayag,800293,47,CHAMOLI,,,,
"12,322",UTTARAKHAND,248417,Karnaprayag,800295,47,CHAMOLI,286,Pokhari,41172,Ganiyala
"12,323",UTTARAKHAND,248417,Karnaprayag,800295,47,CHAMOLI,286,Pokhari,900545,mathana
"12,324",UTTARAKHAND,248417,Karnaprayag,800295,47,CHAMOLI,6346,Jilasu,41251,Saimi gwad
"12,325",UTTARAKHAND,248417,Karnaprayag,800295,47,CHAMOLI,286,Pokhari,,
"12,326",UTTARAKHAND,248417,Karnaprayag,800295,47,CHAMOLI,6346,Jilasu,,
"12,327",UTTARAKHAND,248417,Karnaprayag,800295,47,CHAMOLI,287,Karnaprayag,,
"12,328",UTTARAKHAND,248417,Karnaprayag,800295,47,CHAMOLI,,,,
"12,329",UTTARAKHAND,262901,Ukhimath,000000,54,RUDRA PRAYAG,290,Ukhimath,42137,Mangoli
"12,330",UTTARAKHAND,262901,Ukhimath,000000,54,RUDRA PRAYAG,290,Ukhimath,42136,Chunni
"12,331",UTTARAKHAND,262901,Ukhimath,000000,54,RUDRA PRAYAG,290,Ukhimath,,
"12,332",UTTARAKHAND,262901,Ukhimath,000000,54,RUDRA PRAYAG,,,,
"12,333",UTTARAKHAND,248455,Bhowali,800333,51,NAINITAL,338,Kosya Kutauli,54531,Bhowali Senitorium
"12,334",UTTARAKHAND,248455,Bhowali,800333,51,NAINITAL,338,Kosya Kutauli,,
"12,335",UTTARAKHAND,248455,Bhowali,800333,51,NAINITAL,340,Nainital,54830,Kalahpeera
"12,336",UTTARAKHAND,248455,Bhowali,800333,51,NAINITAL,340,Nainital,,
"12,337",UTTARAKHAND,248455,Bhowali,800333,51,NAINITAL,,,,
"12,338",UTTARAKHAND,248455,Bhowali,800333,51,NAINITAL,6353,Ramgarh,,
"12,339",UTTARAKHAND,248455,Bhowali,800333,51,NAINITAL,6353,Ramgarh,54791,Shyamkhet
"12,340",MADHYA PRADESH,253170,NIWAS,802372,415,MANDLA,3641,Niwas,931364,Niwas
"12,341",MADHYA PRADESH,253170,NIWAS,802372,415,MANDLA,3641,Niwas,931239,Gajjudevri
"12,342",MADHYA PRADESH,253170,NIWAS,802372,415,MANDLA,3641,Niwas,930907,Niwsi
"12,343",MADHYA PRADESH,253170,NIWAS,802372,415,MANDLA,,,,
"12,344",MADHYA PRADESH,253170,NIWAS,802372,415,MANDLA,3643,Mandla,,
"12,345",MADHYA PRADESH,253170,NIWAS,802372,415,MANDLA,3641,Niwas,,
"12,346",MADHYA PRADESH,253170,NIWAS,802372,415,MANDLA,3641,Niwas,930906,Amadongri
"12,347",MADHYA PRADESH,253170,NIWAS,802372,415,MANDLA,3641,Niwas,930908,Pathadevgaon
"12,348",MADHYA PRADESH,253170,NIWAS,802372,415,MANDLA,3641,Niwas,931240,Pathadewgaon
"12,349",MADHYA PRADESH,289259,mandla,802373,415,MANDLA,3645,Bichhiya,930905,Bichhiya Ryt
"12,350",MADHYA PRADESH,289259,mandla,802373,415,MANDLA,3645,Bichhiya,930903,Bhua Ryt
"12,351",MADHYA PRADESH,289259,mandla,802373,415,MANDLA,3645,Bichhiya,,
"12,352",MADHYA PRADESH,289259,mandla,802373,415,MANDLA,3643,Mandla,931236,Lalipur
"12,353",MADHYA PRADESH,289259,mandla,802373,415,MANDLA,3643,Mandla,931233,Maharajpur
"12,354",MADHYA PRADESH,289259,mandla,802373,415,MANDLA,,,,
"12,355",MADHYA PRADESH,289259,mandla,802373,415,MANDLA,3643,Mandla,,
"12,356",MADHYA PRADESH,289259,mandla,802373,415,MANDLA,3643,Mandla,931235,Khairee
"12,357",MADHYA PRADESH,289260,BAMHNI BANJAR,802374,415,MANDLA,3643,Mandla,931238,Bamhni Banjar
"12,358",MADHYA PRADESH,289260,BAMHNI BANJAR,802374,415,MANDLA,,,,
"12,359",MADHYA PRADESH,289260,BAMHNI BANJAR,802374,415,MANDLA,3643,Mandla,,
"12,360",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,900837,Sarna Nehar
"12,361",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27780,Malikpur (CT)
"12,362",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27462,Bahadar Lahri (239)
"12,363",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27779,Sarna (CT)
"12,364",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27482,Behlolpur (241)
"12,365",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27775,Daulatpur (CT)
"12,366",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27464,Bharoli Kalan (243)
"12,367",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27486,Sailli (332)
"12,368",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27783,Khanpur (OG)
"12,369",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27776,Mamun (CT)
"12,370",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,200,Dhar Kalan,27383,Phangota (403)
"12,371",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,,,,
"12,372",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27429,Sangher (379)
"12,373",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27436,Phadial (377)
"12,374",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27541,Nahar Ke Bir (247)
"12,375",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27485,Lado Chak (329)
"12,376",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27432,Kalarwan (384)
"12,377",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27433,Jakral (385)
"12,378",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27421,Gagroli (373)
"12,379",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27484,Deriwala (246)
"12,380",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27435,Bhortarwan (388)
"12,381",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27463,Bharoli Khurd (242)
"12,382",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27434,Athotarwan (389)
"12,383",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,200,Dhar Kalan,,
"12,384",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,,
"12,385",PUNJAB,248256,Pathankot,800144,662,PATHANKOT,201,Pathankot,27483,Jamalpur (245)
"12,386",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50949,Tyunura
"12,387",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50947,Sainj
"12,388",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,913488,PADIYARWALA
"12,389",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,51003,Mehnar Bunga
"12,390",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,51041,Mandalsera
"12,391",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50946,Majiyakhet
"12,392",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,913490,KUMALTIYA
"12,393",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50929,Kathayatbara
"12,394",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50941,Kaphalkhet
"12,395",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50940,Julkiya
"12,396",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50930,Jogyariron
"12,397",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50945,Dwali
"12,398",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50936,Digra
"12,399",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50948,Binwal Tewari
"12,400",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,51140,Bilonasera
"12,401",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50934,Bhatrola
"12,402",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50942,Baret
"12,403",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,50944,Balsuna
"12,404",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,,,,
"12,405",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,,
"12,406",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,913487,BAGESHWAR JYULA
"12,407",UTTARAKHAND,248447,Bageshwar,800323,46,BAGESHWAR,323,Bageshwar,913485,BADIKHALSA
"12,408",KERALA,252220,Kochi,803288,555,ERNAKULAM,5660,Kochi,913787,Palluruthy
"12,409",KERALA,252220,Kochi,803288,555,ERNAKULAM,5660,Kochi,913789,Thoppumpady
"12,410",KERALA,252220,Kochi,803288,555,ERNAKULAM,5660,Kochi,913786,Rameswaram
"12,411",KERALA,252220,Kochi,803288,555,ERNAKULAM,5661,Kanayannur,913793,Poonithura
"12,412",KERALA,252220,Kochi,803288,555,ERNAKULAM,5660,Kochi,913785,Mattancherry
"12,413",KERALA,252220,Kochi,803288,555,ERNAKULAM,5660,Kochi,,
"12,414",KERALA,252220,Kochi,803288,555,ERNAKULAM,5661,Kanayannur,,
"12,415",KERALA,252220,Kochi,803288,555,ERNAKULAM,5660,Kochi,913784,Fort Kochi
"12,416",KERALA,252220,Kochi,803288,555,ERNAKULAM,,,,
"12,417",KERALA,252220,Kochi,803288,555,ERNAKULAM,5661,Kanayannur,913791,Ernakulam
"12,418",KERALA,252220,Kochi,803288,555,ERNAKULAM,5661,Kanayannur,913792,Elamkulam
"12,419",KERALA,252220,Kochi,803288,555,ERNAKULAM,5661,Kanayannur,913795,Edappally South
"12,420",KERALA,252220,Kochi,803288,555,ERNAKULAM,5661,Kanayannur,913794,Edappally North
"12,421",KERALA,252220,Kochi,803288,555,ERNAKULAM,5660,Kochi,913790,Edakochi
"12,422",KERALA,252220,Kochi,803288,555,ERNAKULAM,5661,Kanayannur,628009,Cheranallur (CT)
"12,423",KERALA,252215,Paravur,803287,555,ERNAKULAM,5659,Paravur,913783,North Paravur
"12,424",KERALA,252215,Paravur,803287,555,ERNAKULAM,5659,Paravur,627986,Vadakkekara (CT)
"12,425",KERALA,252215,Paravur,803287,555,ERNAKULAM,5659,Paravur,,
"12,426",KERALA,252215,Paravur,803287,555,ERNAKULAM,5659,Paravur,627990,Kottuvally (CT)
"12,427",KERALA,252215,Paravur,803287,555,ERNAKULAM,,,,
"12,428",TELANGANA,289549,Raikal,,681,Jagitial,4395,Raikal,571657,Raikal
"12,429",TELANGANA,289549,Raikal,,681,Jagitial,,,,
"12,430",TELANGANA,289549,Raikal,,681,Jagitial,4395,Raikal,,
"12,431",GUJARAT,251196,Halol,802588,454,PANCH MAHALS,3888,Halol,518833,Sultanpura
"12,432",GUJARAT,251196,Halol,802588,454,PANCH MAHALS,3888,Halol,518826,Vitthalpura
"12,433",GUJARAT,251196,Halol,802588,454,PANCH MAHALS,3888,Halol,518840,Jambudi
"12,434",GUJARAT,251196,Halol,802588,454,PANCH MAHALS,,,,
"12,435",GUJARAT,251196,Halol,802588,454,PANCH MAHALS,3888,Halol,,
"12,436",GUJARAT,251196,Halol,802588,454,PANCH MAHALS,3888,Halol,934453,Halol
"12,437",ASSAM,289552,Sonai,,282,CACHAR,2099,Sonai,299515,Tulargram Pt II
"12,438",ASSAM,289552,Sonai,,282,CACHAR,2099,Sonai,299705,Dhanipur
"12,439",ASSAM,289552,Sonai,,282,CACHAR,2099,Sonai,299514,Tulargram Pt I (Julorgram Pt I
"12,440",ASSAM,289552,Sonai,,282,CACHAR,,,,
"12,441",ASSAM,289552,Sonai,,282,CACHAR,2099,Sonai,,
"12,442",PUNJAB,248267,Dera Baba Nanak,800152,32,GURDASPUR,204,Dera Baba Nanak,28969,Pakhoke Dera Baba Nanak (442)
"12,443",PUNJAB,248267,Dera Baba Nanak,800152,32,GURDASPUR,204,Dera Baba Nanak,28971,Jaurian Khurd (446)
"12,444",PUNJAB,248267,Dera Baba Nanak,800152,32,GURDASPUR,204,Dera Baba Nanak,28932,Chandu Nangal (445)
"12,445",PUNJAB,248267,Dera Baba Nanak,800152,32,GURDASPUR,204,Dera Baba Nanak,28970,Khasanwala (444)
"12,446",PUNJAB,248267,Dera Baba Nanak,800152,32,GURDASPUR,204,Dera Baba Nanak,,
"12,447",PUNJAB,248267,Dera Baba Nanak,800152,32,GURDASPUR,,,,
"12,448",MADHYA PRADESH,277237,Badonee,802110,401,DATIA,,,,
"12,449",MADHYA PRADESH,277237,Badonee,802110,401,DATIA,3405,Datia,,
"12,450",BIHAR,249687,Jamui,801411,198,JAMUI,,,,
"12,451",BIHAR,249674,Daudnagar,801399,189,AURANGABAD,,,,
"12,452",BIHAR,290025,Aurangabad,801401,189,AURANGABAD,,,,
"12,453",BIHAR,249685,Warisaliganj,801408,210,NAWADA,,,,
"12,454",BIHAR,249686,Hisua,801409,210,NAWADA,,,,
"12,455",BIHAR,249673,Makhdumpur,801414,199,JEHANABAD,,,,
"12,456",BIHAR,249675,Rafiganj,801400,189,AURANGABAD,,,,
"12,457",BIHAR,249678,Nabinagar,801402,189,AURANGABAD,,,,
"12,458",BIHAR,249632,Amarpur,801355,192,BHAGALPUR,,,,
"12,459",BIHAR,249688,Jhajha,801412,198,JAMUI,,,,
"12,460",BIHAR,249672,Jehanabad,801413,199,JEHANABAD,,,,
"12,461",BIHAR,249684,Nawada,801407,210,NAWADA,,,,
"12,462",BIHAR,249667,Koath,801393,215,ROHTAS,,,,
"12,463",BIHAR,290059,Sursand,000000,221,SITAMARHI,,,,
"12,464",TELANGANA,290060,Waddepalle,,695,JOGULAMBA GADWAL,4610,Waddepally,576387,Paipad
"12,465",TELANGANA,290060,Waddepalle,,695,JOGULAMBA GADWAL,4610,Waddepally,576389,Waddepally
"12,466",TELANGANA,290060,Waddepalle,,695,JOGULAMBA GADWAL,,,,
"12,467",TELANGANA,290060,Waddepalle,,695,JOGULAMBA GADWAL,4610,Waddepally,,
"12,468",TELANGANA,290061,Dharmapuri,,681,Jagitial,4397,Dharmapuri,571698,Dharmapuri
"12,469",TELANGANA,290061,Dharmapuri,,681,Jagitial,,,,
"12,470",TELANGANA,290061,Dharmapuri,,681,Jagitial,4397,Dharmapuri,,
"12,471",TELANGANA,290062,Alampur,,695,JOGULAMBA GADWAL,4612,Alampur,576440,Alampur
"12,472",TELANGANA,290062,Alampur,,695,JOGULAMBA GADWAL,4612,Alampur,576441,Imampur
"12,473",TELANGANA,290062,Alampur,,695,JOGULAMBA GADWAL,,,,
"12,474",TELANGANA,290062,Alampur,,695,JOGULAMBA GADWAL,4612,Alampur,,
"12,475",TELANGANA,290063,Choppandandi,,508,KARIMNAGAR,4424,Choppadandi,572243,Choppadandi
"12,476",TELANGANA,290063,Choppandandi,,508,KARIMNAGAR,,,,
"12,477",TELANGANA,290063,Choppandandi,,508,KARIMNAGAR,4424,Choppadandi,,
"12,478",TELANGANA,290064,Kothapally,,508,KARIMNAGAR,6230,Kothapally,572308,Kothapalle(Haveli)
"12,479",TELANGANA,290064,Kothapally,,508,KARIMNAGAR,,,,
"12,480",TELANGANA,290064,Kothapally,,508,KARIMNAGAR,6230,Kothapally,,
"12,481",TELANGANA,290067,Yellareddy,,685,KAMAREDDY,4386,Yellareddy,571451,Lingareddipet
"12,482",TELANGANA,290067,Yellareddy,,685,KAMAREDDY,4386,Yellareddy,571457,Gandimasanipet
"12,483",TELANGANA,290067,Yellareddy,,685,KAMAREDDY,4386,Yellareddy,571473,Yellareddy (CT)
"12,484",TELANGANA,290067,Yellareddy,,685,KAMAREDDY,,,,
"12,485",TELANGANA,290067,Yellareddy,,685,KAMAREDDY,4386,Yellareddy,,
"12,486",TELANGANA,290069,Dornakal,,688,MAHABUBABAD,4722,Dornakal,578679,Dornakal (CT)
"12,487",TELANGANA,290069,Dornakal,,688,MAHABUBABAD,,,,
"12,488",TELANGANA,290069,Dornakal,,688,MAHABUBABAD,4722,Dornakal,,
"12,489",TELANGANA,290070,Maripeda,,688,MAHABUBABAD,4720,Maripeda,578638,Maripeda
"12,490",TELANGANA,290070,Maripeda,,688,MAHABUBABAD,,,,
"12,491",TELANGANA,290070,Maripeda,,688,MAHABUBABAD,4720,Maripeda,,
"12,492",TELANGANA,290071,Thorrur,,688,MAHABUBABAD,4715,Thorrur,578549,Thorrur (CT)
"12,493",TELANGANA,290071,Thorrur,,688,MAHABUBABAD,,,,
"12,494",TELANGANA,290071,Thorrur,,688,MAHABUBABAD,4715,Thorrur,,
"12,495",TELANGANA,290072,Makthal,,721,Narayanpet,4589,Makthal,575886,Kamathnarva
"12,496",TELANGANA,290072,Makthal,,721,Narayanpet,4589,Makthal,575885,Kamatpulmamidi
"12,497",TELANGANA,290072,Makthal,,721,Narayanpet,4589,Makthal,575879,Makthal
"12,498",TELANGANA,290072,Makthal,,721,Narayanpet,4589,Makthal,575884,Chandapur
"12,499",TELANGANA,290072,Makthal,,721,Narayanpet,4589,Makthal,575882,Thirumalapur
"12,500",TELANGANA,290072,Makthal,,721,Narayanpet,,,,
"12,501",TELANGANA,290072,Makthal,,721,Narayanpet,4589,Makthal,,
"12,502",TELANGANA,290074,Kosgi,,721,Narayanpet,4551,Kosgi,909548,Masaipally
"12,503",TELANGANA,290074,Kosgi,,721,Narayanpet,4551,Kosgi,574960,Mukthyarnagar
"12,504",TELANGANA,290074,Kosgi,,721,Narayanpet,4551,Kosgi,909547,Malreddypally
"12,505",TELANGANA,290074,Kosgi,,721,Narayanpet,4551,Kosgi,574952,Kosgi
"12,506",TELANGANA,290074,Kosgi,,721,Narayanpet,4551,Kosgi,909549,Pothireddipally
"12,507",TELANGANA,290074,Kosgi,,721,Narayanpet,4551,Kosgi,909550,Sampally
"12,508",TELANGANA,290074,Kosgi,,721,Narayanpet,,,,
"12,509",TELANGANA,290074,Kosgi,,721,Narayanpet,4551,Kosgi,,
"12,510",TELANGANA,290075,Chennur,,684,MANCHERIAL,4356,Chennur,570685,Chennur (CT)
"12,511",TELANGANA,290075,Chennur,,684,MANCHERIAL,,,,
"12,512",TELANGANA,290075,Chennur,,684,MANCHERIAL,4356,Chennur,,
"12,513",TELANGANA,290076,Kyathanpally,,684,MANCHERIAL,4352,Mandamarri,570563,Thimmapur
"12,514",TELANGANA,290076,Kyathanpally,,684,MANCHERIAL,4352,Mandamarri,909461,Kyathampalle
"12,515",TELANGANA,290076,Kyathanpally,,684,MANCHERIAL,4352,Mandamarri,570569,Kyathampalle (CT)
"12,516",TELANGANA,290076,Kyathanpally,,684,MANCHERIAL,4352,Mandamarri,570564,Amerwadi
