Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name
251888,Gadag-Betigeri,27998,35,Gadag-Betigeri (CMC) - Ward No.35
251888,Gadag-Betigeri,27967,4,Gadag-Betigeri (CMC) - Ward No.4
251888,Gadag-Betigeri,27968,5,Gadag-Betigeri (CMC) - Ward No.5
251888,Gadag-Betigeri,27969,6,Gadag-Betigeri (CMC) - Ward No.6
251888,Gadag-Betigeri,27970,7,Gadag-Betigeri (CMC) - Ward No.7
251888,Gadag-Betigeri,27971,8,Gadag-Betigeri (CMC) - Ward No.8
251888,Gadag-Betigeri,27972,9,Gadag-Betigeri (CMC) - Ward No.9
251886,Gajendragarh,27926,1,Gajendragarh (TMC) - Ward No.1
251886,Gajendragarh,27935,10,Gajendragarh (TMC) - Ward No.10
251886,Gajendragarh,27936,11,Gajendragarh (TMC) - Ward No.11
251886,Gajendragarh,27937,12,Gajendragarh (TMC) - Ward No.12
251886,Gajendragarh,27938,13,Gajendragarh (TMC) - Ward No.13
251886,Gajendragarh,27939,14,Gajendragarh (TMC) - Ward No.14
251886,Gajendragarh,27940,15,Gajendragarh (TMC) - Ward No.15
251886,Gajendragarh,27941,16,Gajendragarh (TMC) - Ward No.16
251886,Gajendragarh,27942,17,Gajendragarh (TMC) - Ward No.17
251886,Gajendragarh,27943,18,Gajendragarh (TMC) - Ward No.18
251886,Gajendragarh,27944,19,Gajendragarh (TMC) - Ward No.19
251886,Gajendragarh,27927,2,Gajendragarh (TMC) - Ward No.2
251886,Gajendragarh,27945,20,Gajendragarh (TMC) - Ward No.20
251886,Gajendragarh,27946,21,Gajendragarh (TMC) - Ward No.21
251886,Gajendragarh,27947,22,Gajendragarh (TMC) - Ward No.22
251886,Gajendragarh,27948,23,Gajendragarh (TMC) - Ward No.23
251886,Gajendragarh,27928,3,Gajendragarh (TMC) - Ward No.3
251886,Gajendragarh,27929,4,Gajendragarh (TMC) - Ward No.4
251886,Gajendragarh,27930,5,Gajendragarh (TMC) - Ward No.5
251886,Gajendragarh,27931,6,Gajendragarh (TMC) - Ward No.6
251886,Gajendragarh,27932,7,Gajendragarh (TMC) - Ward No.7
251886,Gajendragarh,27933,8,Gajendragarh (TMC) - Ward No.8
251886,Gajendragarh,27934,9,Gajendragarh (TMC) - Ward No.9
251881,Gangawati,27850,1,Gangawati (CMC) - Ward No.1
251881,Gangawati,27859,10,Gangawati (CMC) - Ward No.10
251881,Gangawati,27860,11,Gangawati (CMC) - Ward No.11
251881,Gangawati,27861,12,Gangawati (CMC) - Ward No.12
251881,Gangawati,27862,13,Gangawati (CMC) - Ward No.13
251881,Gangawati,27863,14,Gangawati (CMC) - Ward No.14
251881,Gangawati,27864,15,Gangawati (CMC) - Ward No.15
251881,Gangawati,27865,16,Gangawati (CMC) - Ward No.16
251881,Gangawati,27866,17,Gangawati (CMC) - Ward No.17
251881,Gangawati,27867,18,Gangawati (CMC) - Ward No.18
251881,Gangawati,27868,19,Gangawati (CMC) - Ward No.19
251881,Gangawati,27851,2,Gangawati (CMC) - Ward No.2
251881,Gangawati,27869,20,Gangawati (CMC) - Ward No.20
251881,Gangawati,27870,21,Gangawati (CMC) - Ward No.21
251881,Gangawati,27871,22,Gangawati (CMC) - Ward No.22
251881,Gangawati,27872,23,Gangawati (CMC) - Ward No.23
251881,Gangawati,27873,24,Gangawati (CMC) - Ward No.24
251881,Gangawati,27874,25,Gangawati (CMC) - Ward No.25
251881,Gangawati,27875,26,Gangawati (CMC) - Ward No.26
251881,Gangawati,27876,27,Gangawati (CMC) - Ward No.27
251881,Gangawati,27877,28,Gangawati (CMC) - Ward No.28
251881,Gangawati,27878,29,Gangawati (CMC) - Ward No.29
251881,Gangawati,27852,3,Gangawati (CMC) - Ward No.3
251881,Gangawati,27879,30,Gangawati (CMC) - Ward No.30
251881,Gangawati,27880,31,Gangawati (CMC) - Ward No.31
251881,Gangawati,27853,4,Gangawati (CMC) - Ward No.4
251881,Gangawati,27854,5,Gangawati (CMC) - Ward No.5
251881,Gangawati,27855,6,Gangawati (CMC) - Ward No.6
251881,Gangawati,27856,7,Gangawati (CMC) - Ward No.7
251881,Gangawati,27857,8,Gangawati (CMC) - Ward No.8
251881,Gangawati,27858,9,Gangawati (CMC) - Ward No.9
251881,Gangawati,27881,32,Waddarhatti  (OG) - Ward No.32
251978,Gauribidanur,25573,1,Gauribidanur (TMC) - Ward No.1
251978,Gauribidanur,25582,10,Gauribidanur (TMC) - Ward No.10
251978,Gauribidanur,25583,11,Gauribidanur (TMC) - Ward No.11
251978,Gauribidanur,25584,12,Gauribidanur (TMC) - Ward No.12
251978,Gauribidanur,25585,13,Gauribidanur (TMC) - Ward No.13
251978,Gauribidanur,25586,14,Gauribidanur (TMC) - Ward No.14
251978,Gauribidanur,25587,15,Gauribidanur (TMC) - Ward No.15
251978,Gauribidanur,25588,16,Gauribidanur (TMC) - Ward No.16
251978,Gauribidanur,25589,17,Gauribidanur (TMC) - Ward No.17
251978,Gauribidanur,25590,18,Gauribidanur (TMC) - Ward No.18
251978,Gauribidanur,25591,19,Gauribidanur (TMC) - Ward No.19
251978,Gauribidanur,25574,2,Gauribidanur (TMC) - Ward No.2
251978,Gauribidanur,25592,20,Gauribidanur (TMC) - Ward No.20
251978,Gauribidanur,25593,21,Gauribidanur (TMC) - Ward No.21
251978,Gauribidanur,25594,22,Gauribidanur (TMC) - Ward No.22
251978,Gauribidanur,25595,23,Gauribidanur (TMC) - Ward No.23
251978,Gauribidanur,25575,3,Gauribidanur (TMC) - Ward No.3
251978,Gauribidanur,25576,4,Gauribidanur (TMC) - Ward No.4
251978,Gauribidanur,25577,5,Gauribidanur (TMC) - Ward No.5
251978,Gauribidanur,25578,6,Gauribidanur (TMC) - Ward No.6
251978,Gauribidanur,25579,7,Gauribidanur (TMC) - Ward No.7
251978,Gauribidanur,25580,8,Gauribidanur (TMC) - Ward No.8
251978,Gauribidanur,25581,9,Gauribidanur (TMC) - Ward No.9
251818,Gokak,24759,1,Gokak (CMC) - Ward No.1
251818,Gokak,24768,10,Gokak (CMC) - Ward No.10
251818,Gokak,24769,11,Gokak (CMC) - Ward No.11
251818,Gokak,24770,12,Gokak (CMC) - Ward No.12
251818,Gokak,24771,13,Gokak (CMC) - Ward No.13
251818,Gokak,24772,14,Gokak (CMC) - Ward No.14
251818,Gokak,24773,15,Gokak (CMC) - Ward No.15
251818,Gokak,24774,16,Gokak (CMC) - Ward No.16
251818,Gokak,24775,17,Gokak (CMC) - Ward No.17
251818,Gokak,24776,18,Gokak (CMC) - Ward No.18
251818,Gokak,24777,19,Gokak (CMC) - Ward No.19
251818,Gokak,24760,2,Gokak (CMC) - Ward No.2
251818,Gokak,24778,20,Gokak (CMC) - Ward No.20
251818,Gokak,24779,21,Gokak (CMC) - Ward No.21
251818,Gokak,24780,22,Gokak (CMC) - Ward No.22
251818,Gokak,24781,23,Gokak (CMC) - Ward No.23
251818,Gokak,24782,24,Gokak (CMC) - Ward No.24
251818,Gokak,24783,25,Gokak (CMC) - Ward No.25
251818,Gokak,24784,26,Gokak (CMC) - Ward No.26
251818,Gokak,24785,27,Gokak (CMC) - Ward No.27
251818,Gokak,24786,28,Gokak (CMC) - Ward No.28
251818,Gokak,25441,29,Gokak (CMC) - Ward No.29
251818,Gokak,24761,3,Gokak (CMC) - Ward No.3
251818,Gokak,25442,30,Gokak (CMC) - Ward No.30
251818,Gokak,25443,31,Gokak (CMC) - Ward No.31
251818,Gokak,24762,4,Gokak (CMC) - Ward No.4
251818,Gokak,24763,5,Gokak (CMC) - Ward No.5
251818,Gokak,24764,6,Gokak (CMC) - Ward No.6
251818,Gokak,24765,7,Gokak (CMC) - Ward No.7
251818,Gokak,24766,8,Gokak (CMC) - Ward No.8
251818,Gokak,24767,9,Gokak (CMC) - Ward No.9
251974,Gubbi,25410,1,Gubbi (TP) - Ward No.1
251974,Gubbi,25419,10,Gubbi (TP) - Ward No.10
251974,Gubbi,25420,11,Gubbi (TP) - Ward No.11
251974,Gubbi,25421,12,Gubbi (TP) - Ward No.12
251974,Gubbi,25422,13,Gubbi (TP) - Ward No.13
251974,Gubbi,25423,14,Gubbi (TP) - Ward No.14
251974,Gubbi,25411,2,Gubbi (TP) - Ward No.2
251974,Gubbi,25412,3,Gubbi (TP) - Ward No.3
251974,Gubbi,25413,4,Gubbi (TP) - Ward No.4
251974,Gubbi,25414,5,Gubbi (TP) - Ward No.5
251974,Gubbi,25415,6,Gubbi (TP) - Ward No.6
251974,Gubbi,25416,7,Gubbi (TP) - Ward No.7
251974,Gubbi,25417,8,Gubbi (TP) - Ward No.8
251974,Gubbi,25418,9,Gubbi (TP) - Ward No.9
251980,Gudibanda,64945,1,Gudibanda (TP) - Ward No.1
251980,Gudibanda,64954,10,Gudibanda (TP) - Ward No.10
251980,Gudibanda,64955,11,Gudibanda (TP) - Ward No.11
251980,Gudibanda,64946,2,Gudibanda (TP) - Ward No.2
251980,Gudibanda,64947,3,Gudibanda (TP) - Ward No.3
251980,Gudibanda,64948,4,Gudibanda (TP) - Ward No.4
251980,Gudibanda,64949,5,Gudibanda (TP) - Ward No.5
251980,Gudibanda,64950,6,Gudibanda (TP) - Ward No.6
251980,Gudibanda,64951,7,Gudibanda (TP) - Ward No.7
251980,Gudibanda,64952,8,Gudibanda (TP) - Ward No.8
251980,Gudibanda,64953,9,Gudibanda (TP) - Ward No.9
251838,Guledgudda,26102,1,Guledgudda (TMC) - Ward No.1
251838,Guledgudda,26111,10,Guledgudda (TMC) - Ward No.10
251838,Guledgudda,26112,11,Guledgudda (TMC) - Ward No.11
251838,Guledgudda,26113,12,Guledgudda (TMC) - Ward No.12
251838,Guledgudda,26114,13,Guledgudda (TMC) - Ward No.13
251838,Guledgudda,26115,14,Guledgudda (TMC) - Ward No.14
251838,Guledgudda,26116,15,Guledgudda (TMC) - Ward No.15
251838,Guledgudda,26117,16,Guledgudda (TMC) - Ward No.16
251838,Guledgudda,26118,17,Guledgudda (TMC) - Ward No.17
251838,Guledgudda,26119,18,Guledgudda (TMC) - Ward No.18
251838,Guledgudda,26120,19,Guledgudda (TMC) - Ward No.19
251838,Guledgudda,26103,2,Guledgudda (TMC) - Ward No.2
251838,Guledgudda,26121,20,Guledgudda (TMC) - Ward No.20
251838,Guledgudda,26122,21,Guledgudda (TMC) - Ward No.21
251838,Guledgudda,26123,22,Guledgudda (TMC) - Ward No.22
251838,Guledgudda,26124,23,Guledgudda (TMC) - Ward No.23
251838,Guledgudda,26104,3,Guledgudda (TMC) - Ward No.3
251838,Guledgudda,26105,4,Guledgudda (TMC) - Ward No.4
251838,Guledgudda,26106,5,Guledgudda (TMC) - Ward No.5
251838,Guledgudda,26107,6,Guledgudda (TMC) - Ward No.6
251838,Guledgudda,26108,7,Guledgudda (TMC) - Ward No.7
251838,Guledgudda,26109,8,Guledgudda (TMC) - Ward No.8
251838,Guledgudda,26110,9,Guledgudda (TMC) - Ward No.9
252053,Gundlupet,29105,1,Gundlupet (TMC) - Ward No.1
252053,Gundlupet,29114,10,Gundlupet (TMC) - Ward No.10
252053,Gundlupet,29115,11,Gundlupet (TMC) - Ward No.11
252053,Gundlupet,29116,12,Gundlupet (TMC) - Ward No.12
252053,Gundlupet,29117,13,Gundlupet (TMC) - Ward No.13
252053,Gundlupet,29118,14,Gundlupet (TMC) - Ward No.14
252053,Gundlupet,29119,15,Gundlupet (TMC) - Ward No.15
252053,Gundlupet,29120,16,Gundlupet (TMC) - Ward No.16
252053,Gundlupet,29121,17,Gundlupet (TMC) - Ward No.17
252053,Gundlupet,29122,18,Gundlupet (TMC) - Ward No.18
252053,Gundlupet,29123,19,Gundlupet (TMC) - Ward No.19
252053,Gundlupet,29106,2,Gundlupet (TMC) - Ward No.2
252053,Gundlupet,29124,20,Gundlupet (TMC) - Ward No.20
252053,Gundlupet,29125,21,Gundlupet (TMC) - Ward No.21
252053,Gundlupet,29126,22,Gundlupet (TMC) - Ward No.22
252053,Gundlupet,29127,23,Gundlupet (TMC) - Ward No.23
252053,Gundlupet,29107,3,Gundlupet (TMC) - Ward No.3
252053,Gundlupet,29108,4,Gundlupet (TMC) - Ward No.4
252053,Gundlupet,29109,5,Gundlupet (TMC) - Ward No.5
252053,Gundlupet,29110,6,Gundlupet (TMC) - Ward No.6
252053,Gundlupet,29111,7,Gundlupet (TMC) - Ward No.7
252053,Gundlupet,29112,8,Gundlupet (TMC) - Ward No.8
252053,Gundlupet,29113,9,Gundlupet (TMC) - Ward No.9
251862,Gurmatkal,27391,1,Gurmatkal (TP) - Ward No.1
251862,Gurmatkal,7169,10,Gurmatkal (TP) - Ward No.10
251862,Gurmatkal,7170,11,Gurmatkal (TP) - Ward No.11
251862,Gurmatkal,7171,12,Gurmatkal (TP) - Ward No.12
251862,Gurmatkal,7172,13,Gurmatkal (TP) - Ward No.13
251862,Gurmatkal,7173,14,Gurmatkal (TP) - Ward No.14
251862,Gurmatkal,7174,15,Gurmatkal (TP) - Ward No.15
251862,Gurmatkal,7175,16,Gurmatkal (TP) - Ward No.16
251862,Gurmatkal,7176,17,Gurmatkal (TP) - Ward No.17
251862,Gurmatkal,27392,2,Gurmatkal (TP) - Ward No.2
251862,Gurmatkal,27393,3,Gurmatkal (TP) - Ward No.3
251862,Gurmatkal,27394,4,Gurmatkal (TP) - Ward No.4
251862,Gurmatkal,7164,5,Gurmatkal (TP) - Ward No.5
251862,Gurmatkal,7165,6,Gurmatkal (TP) - Ward No.6
251862,Gurmatkal,7166,7,Gurmatkal (TP) - Ward No.7
251862,Gurmatkal,7167,8,Gurmatkal (TP) - Ward No.8
251862,Gurmatkal,7168,9,Gurmatkal (TP) - Ward No.9
276521,GUTTAL,1293454,1,Ward-1
276521,GUTTAL,1293463,10,Ward-10
276521,GUTTAL,1293464,11,Ward-11
276521,GUTTAL,1293465,12,Ward-12
276521,GUTTAL,1293466,13,Ward-13
276521,GUTTAL,1293467,14,Ward-14
276521,GUTTAL,1293468,15,Ward-15
276521,GUTTAL,1293469,16,Ward-16
276521,GUTTAL,1293470,17,Ward-17
276521,GUTTAL,1293471,18,Ward-18
276521,GUTTAL,1293455,2,Ward-2
276521,GUTTAL,1293456,3,Ward-3
276521,GUTTAL,1293457,4,Ward-4
276521,GUTTAL,1293458,5,Ward-5
276521,GUTTAL,1293459,6,Ward-6
276521,GUTTAL,1293460,7,Ward-7
276521,GUTTAL,1293461,8,Ward-8
276521,GUTTAL,1293462,9,Ward-9
276535,HAGARIBOMMANAHALLI,1296307,1,Ward-1
276535,HAGARIBOMMANAHALLI,1296316,10,Ward-10
276535,HAGARIBOMMANAHALLI,1296317,11,Ward-11
276535,HAGARIBOMMANAHALLI,1296318,12,Ward-12
276535,HAGARIBOMMANAHALLI,1296319,13,Ward-13
276535,HAGARIBOMMANAHALLI,1296320,14,Ward-14
276535,HAGARIBOMMANAHALLI,1296321,15,Ward-15
276535,HAGARIBOMMANAHALLI,1296322,16,Ward-16
276535,HAGARIBOMMANAHALLI,1296323,17,Ward-17
276535,HAGARIBOMMANAHALLI,1296324,18,Ward-18
276535,HAGARIBOMMANAHALLI,1296325,19,Ward-19
276535,HAGARIBOMMANAHALLI,1296308,2,Ward-2
276535,HAGARIBOMMANAHALLI,1296326,20,Ward-20
276535,HAGARIBOMMANAHALLI,1296327,21,Ward-21
276535,HAGARIBOMMANAHALLI,1296328,22,Ward-22
276535,HAGARIBOMMANAHALLI,1296329,23,Ward-23
276535,HAGARIBOMMANAHALLI,1296309,3,Ward-3
276535,HAGARIBOMMANAHALLI,1296310,4,Ward-4
276535,HAGARIBOMMANAHALLI,1296311,5,Ward-5
276535,HAGARIBOMMANAHALLI,1296312,6,Ward-6
276535,HAGARIBOMMANAHALLI,1296313,7,Ward-7
276535,HAGARIBOMMANAHALLI,1296314,8,Ward-8
276535,HAGARIBOMMANAHALLI,1296315,9,Ward-9
251901,Haliyal,60999,1,Haliyal (TP) - Ward No.1
251901,Haliyal,61008,10,Haliyal (TP) - Ward No.10
251901,Haliyal,61009,11,Haliyal (TP) - Ward No.11
251901,Haliyal,61010,12,Haliyal (TP) - Ward No.12
251901,Haliyal,61011,13,Haliyal (TP) - Ward No.13
251901,Haliyal,61012,14,Haliyal (TP) - Ward No.14
251901,Haliyal,61013,15,Haliyal (TP) - Ward No.15
251901,Haliyal,61014,16,Haliyal (TP) - Ward No.16
251901,Haliyal,61015,17,Haliyal (TP) - Ward No.17
251901,Haliyal,61016,18,Haliyal (TP) - Ward No.18
251901,Haliyal,61017,19,Haliyal (TP) - Ward No.19
251901,Haliyal,61000,2,Haliyal (TP) - Ward No.2
251901,Haliyal,61001,3,Haliyal (TP) - Ward No.3
251901,Haliyal,61002,4,Haliyal (TP) - Ward No.4
251901,Haliyal,61003,5,Haliyal (TP) - Ward No.5
251901,Haliyal,61004,6,Haliyal (TP) - Ward No.6
251901,Haliyal,61005,7,Haliyal (TP) - Ward No.7
251901,Haliyal,61006,8,Haliyal (TP) - Ward No.8
251901,Haliyal,61007,9,Haliyal (TP) - Ward No.9
276603,HALLIKEDA (B),1296136,1,ward No. 1
276603,HALLIKEDA (B),1296145,10,ward No.10
276603,HALLIKEDA (B),1296146,11,ward No.11
276603,HALLIKEDA (B),1296147,12,ward No.12
276603,HALLIKEDA (B),1296148,13,ward No.13
276603,HALLIKEDA (B),1296149,14,ward No.14
276603,HALLIKEDA (B),1296137,2,ward No. 2
276603,HALLIKEDA (B),1296138,3,ward No.3
276603,HALLIKEDA (B),1296139,4,ward No. 4
276603,HALLIKEDA (B),1296140,5,ward No. 5
276603,HALLIKEDA (B),1296141,6,ward No. 6
276603,HALLIKEDA (B),1296142,7,ward No. 7
276603,HALLIKEDA (B),1296143,8,ward No. 8
276603,HALLIKEDA (B),1296144,9,ward No. 9
251915,Hangal,30018,1,Hangal (TMC) - Ward No.1
251915,Hangal,30027,10,Hangal (TMC) - Ward No.10
251915,Hangal,30028,11,Hangal (TMC) - Ward No.11
251915,Hangal,30029,12,Hangal (TMC) - Ward No.12
251915,Hangal,30030,13,Hangal (TMC) - Ward No.13
251915,Hangal,30031,14,Hangal (TMC) - Ward No.14
251915,Hangal,30032,15,Hangal (TMC) - Ward No.15
251915,Hangal,30033,16,Hangal (TMC) - Ward No.16
251915,Hangal,30034,17,Hangal (TMC) - Ward No.17
251915,Hangal,30035,18,Hangal (TMC) - Ward No.18
251915,Hangal,30036,19,Hangal (TMC) - Ward No.19
251915,Hangal,30019,2,Hangal (TMC) - Ward No.2
251915,Hangal,30037,20,Hangal (TMC) - Ward No.20
251915,Hangal,30038,21,Hangal (TMC) - Ward No.21
251915,Hangal,30039,22,Hangal (TMC) - Ward No.22
251915,Hangal,30040,23,Hangal (TMC) - Ward No.23
251915,Hangal,30020,3,Hangal (TMC) - Ward No.3
251915,Hangal,30021,4,Hangal (TMC) - Ward No.4
251915,Hangal,30022,5,Hangal (TMC) - Ward No.5
251915,Hangal,30023,6,Hangal (TMC) - Ward No.6
251915,Hangal,30024,7,Hangal (TMC) - Ward No.7
251915,Hangal,30025,8,Hangal (TMC) - Ward No.8
251915,Hangal,30026,9,Hangal (TMC) - Ward No.9
253130,Hanur,29171,1,Kollegal (CMC) - Ward No.1
253130,Hanur,29189,10,Kollegal (CMC) - Ward No.10
253130,Hanur,29191,11,Kollegal (CMC) - Ward No.11
253130,Hanur,29193,12,Kollegal (CMC) - Ward No.12
253130,Hanur,29195,13,Kollegal (CMC) - Ward No.13
253130,Hanur,29197,14,Kollegal (CMC) - Ward No.14
253130,Hanur,29199,15,Kollegal (CMC) - Ward No.15
253130,Hanur,29201,16,Kollegal (CMC) - Ward No.16
253130,Hanur,29203,17,Kollegal (CMC) - Ward No.17
253130,Hanur,29205,18,Kollegal (CMC) - Ward No.18
253130,Hanur,29207,19,Kollegal (CMC) - Ward No.19
253130,Hanur,29173,2,Kollegal (CMC) - Ward No.2
253130,Hanur,29209,20,Kollegal (CMC) - Ward No.20
253130,Hanur,29211,21,Kollegal (CMC) - Ward No.21
253130,Hanur,29213,22,Kollegal (CMC) - Ward No.22
253130,Hanur,29215,23,Kollegal (CMC) - Ward No.23
253130,Hanur,29217,24,Kollegal (CMC) - Ward No.24
253130,Hanur,29219,25,Kollegal (CMC) - Ward No.25
253130,Hanur,29221,26,Kollegal (CMC) - Ward No.26
253130,Hanur,29223,27,Kollegal (CMC) - Ward No.27
253130,Hanur,2960,28,Kollegal (CMC) - Ward No.28
253130,Hanur,2962,29,Kollegal (CMC) - Ward No.29
253130,Hanur,29175,3,Kollegal (CMC) - Ward No.3
253130,Hanur,2964,30,Kollegal (CMC) - Ward No.30
253130,Hanur,2966,31,Kollegal (CMC) - Ward No.31
253130,Hanur,29177,4,Kollegal (CMC) - Ward No.4
253130,Hanur,29179,5,Kollegal (CMC) - Ward No.5
253130,Hanur,29181,6,Kollegal (CMC) - Ward No.6
253130,Hanur,29183,7,Kollegal (CMC) - Ward No.7
253130,Hanur,29185,8,Kollegal (CMC) - Ward No.8
253130,Hanur,29187,9,Kollegal (CMC) - Ward No.9
251939,Harapanahalli,31169,1,Harapanahalli (TP) - Ward No.1
251939,Harapanahalli,31168,10,Harapanahalli (TP) - Ward No.10
251939,Harapanahalli,31172,11,Harapanahalli (TP) - Ward No.11
251939,Harapanahalli,31173,12,Harapanahalli (TP) - Ward No.12
251939,Harapanahalli,31174,13,Harapanahalli (TP) - Ward No.13
251939,Harapanahalli,31175,14,Harapanahalli (TP) - Ward No.14
251939,Harapanahalli,31176,15,Harapanahalli (TP) - Ward No.15
251939,Harapanahalli,31177,16,Harapanahalli (TP) - Ward No.16
251939,Harapanahalli,31178,17,Harapanahalli (TP) - Ward No.17
251939,Harapanahalli,31179,18,Harapanahalli (TP) - Ward No.18
251939,Harapanahalli,31180,19,Harapanahalli (TP) - Ward No.19
251939,Harapanahalli,31170,2,Harapanahalli (TP) - Ward No.2
251939,Harapanahalli,31181,20,Harapanahalli (TP) - Ward No.20
251939,Harapanahalli,31171,3,Harapanahalli (TP) - Ward No.3
251939,Harapanahalli,31162,4,Harapanahalli (TP) - Ward No.4
251939,Harapanahalli,31163,5,Harapanahalli (TP) - Ward No.5
251939,Harapanahalli,31164,6,Harapanahalli (TP) - Ward No.6
251939,Harapanahalli,31165,7,Harapanahalli (TP) - Ward No.7
251939,Harapanahalli,31166,8,Harapanahalli (TP) - Ward No.8
251939,Harapanahalli,31167,9,Harapanahalli (TP) - Ward No.9
251938,Harihar,31159,32,Amaravathi  (OG) - Ward No.32
251938,Harihar,31161,34,Guttur  (OG) - Ward No.34
251938,Harihar,31160,33,Haralapura (OG) - Ward No.33
251938,Harihar,31128,1,Harihar (CMC) - Ward No.1
251938,Harihar,31137,10,Harihar (CMC) - Ward No.10
251938,Harihar,31138,11,Harihar (CMC) - Ward No.11
251938,Harihar,31139,12,Harihar (CMC) - Ward No.12
251938,Harihar,31140,13,Harihar (CMC) - Ward No.13
251938,Harihar,31141,14,Harihar (CMC) - Ward No.14
251938,Harihar,31142,15,Harihar (CMC) - Ward No.15
251938,Harihar,31143,16,Harihar (CMC) - Ward No.16
251938,Harihar,31144,17,Harihar (CMC) - Ward No.17
251938,Harihar,31145,18,Harihar (CMC) - Ward No.18
251938,Harihar,31146,19,Harihar (CMC) - Ward No.19
251938,Harihar,31129,2,Harihar (CMC) - Ward No.2
251938,Harihar,31147,20,Harihar (CMC) - Ward No.20
251938,Harihar,31148,21,Harihar (CMC) - Ward No.21
251938,Harihar,31149,22,Harihar (CMC) - Ward No.22
251938,Harihar,31150,23,Harihar (CMC) - Ward No.23
251938,Harihar,31151,24,Harihar (CMC) - Ward No.24
251938,Harihar,31152,25,Harihar (CMC) - Ward No.25
251938,Harihar,31153,26,Harihar (CMC) - Ward No.26
251938,Harihar,31154,27,Harihar (CMC) - Ward No.27
251938,Harihar,31155,28,Harihar (CMC) - Ward No.28
251938,Harihar,31156,29,Harihar (CMC) - Ward No.29
251938,Harihar,31130,3,Harihar (CMC) - Ward No.3
251938,Harihar,31157,30,Harihar (CMC) - Ward No.30
251938,Harihar,31158,31,Harihar (CMC) - Ward No.31
251938,Harihar,31131,4,Harihar (CMC) - Ward No.4
251938,Harihar,31132,5,Harihar (CMC) - Ward No.5
251938,Harihar,31133,6,Harihar (CMC) - Ward No.6
251938,Harihar,31134,7,Harihar (CMC) - Ward No.7
251938,Harihar,31135,8,Harihar (CMC) - Ward No.8
251938,Harihar,31136,9,Harihar (CMC) - Ward No.9
276569,HAROGERI,1295688,1,ward No. 1
276569,HAROGERI,1295697,10,ward No.10
276569,HAROGERI,1295698,11,ward No.11
276569,HAROGERI,1295699,12,ward No.12
276569,HAROGERI,1295700,13,ward No.13
276569,HAROGERI,1295701,14,ward No.14
276569,HAROGERI,1295702,15,ward No.15
276569,HAROGERI,1295703,16,ward No.16
276569,HAROGERI,1295704,17,ward No.17
276569,HAROGERI,1295705,18,ward No.18
276569,HAROGERI,1295706,19,ward No.19
276569,HAROGERI,1295689,2,ward No. 2
276569,HAROGERI,1295707,20,ward No. 20
276569,HAROGERI,1295708,21,ward No.21
276569,HAROGERI,1295709,22,ward No.22
276569,HAROGERI,1295710,23,ward No.23
276569,HAROGERI,1295690,3,ward No.3
276569,HAROGERI,1295691,4,ward No. 4
276569,HAROGERI,1295692,5,ward No. 5
276569,HAROGERI,1295693,6,ward No. 6
276569,HAROGERI,1295694,7,ward No. 7
276569,HAROGERI,1295695,8,ward No. 8
276569,HAROGERI,1295696,9,ward No. 9
252012,Hassan,65643,36,B.Kattihalli (OG) (Part)  - Ward No.36
252012,Hassan,65644,37,Chikkakondagola (OG) (Part)  - Ward No.37
252012,Hassan,65647,40,Doddamandiganahalli (OG) (Part)  - Ward No.40
252012,Hassan,65646,39,Guddenahalli (OG) (Part)  - Ward No.39
252012,Hassan,65608,1,Hassan (CMC) - Ward No.1
252012,Hassan,65617,10,Hassan (CMC) - Ward No.10
252012,Hassan,65618,11,Hassan (CMC) - Ward No.11
252012,Hassan,65619,12,Hassan (CMC) - Ward No.12
252012,Hassan,65620,13,Hassan (CMC) - Ward No.13
252012,Hassan,65621,14,Hassan (CMC) - Ward No.14
252012,Hassan,65622,15,Hassan (CMC) - Ward No.15
252012,Hassan,65623,16,Hassan (CMC) - Ward No.16
252012,Hassan,65624,17,Hassan (CMC) - Ward No.17
